root_id	root_raw	root_normalized	radical_1	radical_2	radical_3	radical_4	radical_5	root_length	traditional_class	traditional_class_raw	r1_is_nun	r1_is_yod	r1_is_waw	r1_is_alef	r2_is_yod	r2_is_waw	r3_is_he	r3_is_yod	r3_is_alef	rfinal_is_he	r1_is_guttural	r2_is_guttural	r3_is_guttural	has_resh	is_geminate	is_reduplicated_quadriliteral	has_weak_radical	structural_signature	structural_class	sc_strong	sc_final_he	sc_hollow_candidate	sc_initial_nun	sc_initial_yod_waw	sc_geminate	sc_guttural_containing	sc_quadriliteral	root_orthographic	orthographic_root_group_id	n_lexemes	binyanim	source_primary	source_ids	confidence	quality_tier	quality_flags
RT-eb9a60fdb1	{{שרש3|ס|מ|ק}}, [[גזרת השלמים]]	סמק	ס	מ	ק			3	SHLEMIM	גזרת השלמים	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סמק	RG-eb9a60fdb1	1	HIFIL	hewiktionary	wikt:conj:p31268:r370752:t0:הפעיל עבר|wikt:conj:p31268:r370752:t0:הפעיל שם הפועל|wikt:entry:p31266:r518824:o0:t0	0.988	GOLD	
RT-30c119b19a	{{שרש3|ס|ת|ר}} {{ש}} גזרת השלמים	סתר	ס	ת	ר			3	SHLEMIM	גזרת השלמים	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.C.R	strong	True	False	False	False	False	False	False	False	סתר	RG-30c119b19a	3	HIFIL|HITPAEL|PAAL	hewiktionary	wikt:conj:p59103:r424763:t0:הפעיל עבר|wikt:conj:p59103:r424763:t0:הפעיל שם הפועל|wikt:conj:p59103:r424763:t0:התפעל עבר|wikt:conj:p59103:r424763:t0:התפעל שם הפועל|wikt:conj:p59103:r424763:t0:קל עבר|wikt:conj:p59103:r424763:t0:קל שם הפועל|wikt:entry:p50894:r510619:o0:t0|wikt:entry:p59104:r498001:o0:t0	0.988	GOLD	
RT-eab5f80cda	"{{שרש3|נ|ס|ע|גזרה=חפ""נ}}"	נסע	נ	ס	ע			3	PE_NUN	"גזרת חפ""נ"	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	N.C.E	initial_nun	False	False	False	True	False	False	True	False	נסע	RG-eab5f80cda	3	HIFIL|HUFAL|PAAL	hewiktionary	wikt:conj:p20503:r151952:t0:הופעל עבר|wikt:conj:p20503:r151952:t0:הפעיל עבר|wikt:conj:p20503:r151952:t0:הפעיל שם הפועל|wikt:conj:p20503:r151952:t0:קל עבר|wikt:entry:p20489:r522430:o35:t0|wikt:entry:p52389:r510231:o0:t0	0.988	GOLD	
RT-65ef2ccb91	{{שרש3|פ|ס|ד}}	פסד	פ	ס	ד			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	פסד	RG-65ef2ccb91	1	HIFIL	hewiktionary	wikt:conj:p45581:r237189:t0:הפעיל עבר|wikt:conj:p45581:r237189:t0:הפעיל שם הפועל|wikt:entry:p63957:r523232:o0:t0	0.988	GOLD	TRADITIONAL_CLASS_NOT_STATED
RT-13d47499c1	{{שרש3|פ|שׁ|ט}}, [[גזרת השלמים]]	פשׁט	פ	ש	ט			3	SHLEMIM	גזרת השלמים	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	פשט	RG-7f71fc3195	6	HIFIL|HITPAEL|HUFAL|PAAL|PIEL|PUAL	hewiktionary	wikt:conj:p22237:r438681:t0:הופעל עבר|wikt:conj:p22237:r438681:t0:הפעיל עבר|wikt:conj:p22237:r438681:t0:הפעיל שם הפועל|wikt:conj:p22237:r438681:t0:התפעל עבר|wikt:conj:p22237:r438681:t0:התפעל שם הפועל|wikt:conj:p22237:r438681:t0:פועל עבר|wikt:conj:p22237:r438681:t0:פיעל עבר|wikt:conj:p22237:r438681:t0:פיעל שם הפועל|wikt:conj:p22237:r438681:t0:קל עבר|wikt:entry:p46446:r517936:o2794:t0|wikt:entry:p46446:r517936:o9:t0|wikt:entry:p60875:r522035:o0:t0	0.988	GOLD	SHIN_SIN_FROM_FORM
RT-3ad9cc285a	צ-ח-ק	צחק	צ	ח	ק			3	SHLEMIM	גזרת השלמים	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	C.X.C	guttural_containing	False	False	False	False	False	False	True	False	צחק	RG-3ad9cc285a	4	HIFIL|HITPAEL|PAAL|PIEL	hewiktionary	wikt:conj:p46466:r518942:t0:הפעיל עבר|wikt:conj:p46466:r518942:t0:הפעיל שם הפועל|wikt:conj:p46466:r518942:t0:התפעל עבר|wikt:conj:p46466:r518942:t0:התפעל שם הפועל|wikt:conj:p46466:r518942:t0:פיעל עבר|wikt:conj:p46466:r518942:t0:קל עבר|wikt:entry:p41076:r517445:o0:t0|wikt:entry:p41076:r517445:o1073:t0	0.96	SILVER	
RT-79f22d3507	{{שרש3|צ|ל|ח}}, גזרת השלמים	צלח	צ	ל	ח			3	SHLEMIM	גזרת השלמים	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	C.C.X	guttural_containing	False	False	False	False	False	False	True	False	צלח	RG-79f22d3507	2	HIFIL|PAAL	hewiktionary	wikt:conj:p45609:r237259:t0:הפעיל עבר|wikt:conj:p45609:r237259:t0:הפעיל שם הפועל|wikt:conj:p45609:r237259:t0:קל עבר|wikt:entry:p28045:r519828:o0:t0|wikt:entry:p52332:r437725:o0:t0	0.988	SILVER	
RT-53a7b36033	"{{שרש3|נ|צ|ל}}, [[גזרת חפ""נ]]"	נצל	נ	צ	ל			3	PE_NUN	"גזרת חפ""נ"	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	N.C.C	initial_nun	False	False	False	True	False	False	False	False	נצל	RG-53a7b36033	4	?|HIFIL|HITPAEL|HUFAL	hewiktionary	wikt:conj:p45607:r297018:t0:הופעל עבר|wikt:conj:p45607:r297018:t0:הפעיל עבר|wikt:conj:p45607:r297018:t0:הפעיל שם הפועל|wikt:conj:p45607:r297018:t0:התפעל עבר|wikt:conj:p45607:r297018:t0:התפעל שם הפועל|wikt:conj:p45607:r297018:t0:פיעל עבר|wikt:conj:p45607:r297018:t0:פיעל שם הפועל|wikt:entry:p25480:r512639:o1700:t0|wikt:entry:p41410:r520005:o0:t0	0.988	GOLD	
RT-efa41b247b	{{שרש3|ק|פ|א}}	קפא	ק	פ	א			3			False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	True	C.C.A	final_alef	False	False	False	False	False	False	True	False	קפא	RG-efa41b247b	2	HIFIL|PAAL	hewiktionary	wikt:conj:p31936:r388898:t0:הפעיל עבר|wikt:conj:p31936:r388898:t0:הפעיל שם הפועל|wikt:conj:p31936:r388898:t0:קל עבר|wikt:conj:p31936:r388898:t0:קל שם הפועל|wikt:entry:p55995:r444585:o0:t0|wikt:entry:p56913:r441675:o0:t0	0.988	GOLD	TRADITIONAL_CLASS_NOT_STATED
RT-a70f582e9b	"{{שרש3|ק|ר|א}}\n[[גזרת נל""א]]"	קרא	ק	ר	א			3	LAMED_ALEF	"גזרת נל""א"	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	False	True	C.R.A	final_alef	False	False	False	False	False	False	True	False	קרא	RG-a70f582e9b	3	HIFIL|NIFAL|PAAL	hewiktionary	wikt:conj:p17715:r428941:t0:הפעיל עבר|wikt:conj:p17715:r428941:t0:הפעיל שם הפועל|wikt:conj:p17715:r428941:t0:נפעל עבר|wikt:conj:p17715:r428941:t0:נפעל שם הפועל|wikt:conj:p17715:r428941:t0:קל עבר|wikt:conj:p17715:r428941:t0:קל שם הפועל|wikt:entry:p26115:r522716:o86:t0|wikt:entry:p46525:r520540:o0:t0|wikt:entry:p58065:r422450:o0:t0	0.988	GOLD	
RT-49b771f500	{{שרש3|ק|שׁ|ב}}, גזרת השלמים	קשׁב	ק	ש	ב			3	SHLEMIM	גזרת השלמים	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	קשב	RG-01b667c552	1	HIFIL	hewiktionary	wikt:conj:p56598:r403997:t0:הפעיל עבר|wikt:conj:p56598:r403997:t0:הפעיל שם הפועל|wikt:entry:p52441:r513315:o0:t0	0.988	GOLD	
RT-695e9e32ff	"{{שרש3|נ|ק|ף|א}}, [[גזרת חפ""נ]]"	נקפ	נ	ק	פ			3	PE_NUN	"גזרת חפ""נ"	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	N.C.C	initial_nun	False	False	False	True	False	False	False	False	נקפ	RG-695e9e32ff	3	HIFIL|PAAL|PIEL	hewiktionary	wikt:entry:p28160:r514035:o0:t0|wikt:entry:p28160:r514035:o1237:t0|wikt:entry:p28160:r514035:o888:t0|wikt:entry:p28249:r407053:o0:t0|wikt:entry:p28249:r407053:o1651:t0	0.96	SILVER	
RT-fa0374589d	ר־ח־ק	רחק	ר	ח	ק			3			False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	R.X.C	guttural_containing	False	False	False	False	False	False	True	False	רחק	RG-fa0374589d	2	HIFIL|PAAL	hewiktionary	wikt:conj:p56742:r416102:t0:הפעיל עבר|wikt:conj:p56742:r416102:t0:הפעיל שם הפועל|wikt:conj:p56742:r416102:t0:קל עבר|wikt:entry:p56741:r512179:o14:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-ca21445e00	{{שרש3|ר|כ|ב}}	רכב	ר	כ	ב			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	R.C.C	strong	True	False	False	False	False	False	False	False	רכב	RG-ca21445e00	2	HIFIL|PAAL	hewiktionary	wikt:conj:p43839:r270866:t0:הפעיל עבר|wikt:conj:p43839:r270866:t0:הפעיל שם הפועל|wikt:conj:p43839:r270866:t0:קל עבר|wikt:conj:p43839:r270866:t0:קל שם הפועל|wikt:entry:p19163:r519208:o0:t0|wikt:entry:p53528:r445540:o0:t0	0.988	GOLD	TRADITIONAL_CLASS_NOT_STATED
RT-f48810c53a	{{שרש3|א|ב|ך}}	אבכ	א	ב	כ			3			False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	True	A.C.C	initial_alef	False	False	False	False	False	False	True	False	אבכ	RG-f48810c53a	1	HITPAEL	hewiktionary	wikt:entry:p50974:r510259:o0:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-51a376e6c4	י־כ־ח	יכח	י	כ	ח			3			False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	Y.C.X	initial_yod_waw	False	False	False	False	True	False	True	False	יכח	RG-51a376e6c4	3	HITPAEL|HUFAL	hewiktionary	wikt:conj:p32022:r509699:t0:הופעל עבר|wikt:conj:p32022:r509699:t0:התפעל עבר|wikt:conj:p32022:r509699:t0:התפעל שם הפועל	0.94	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-e3a1b8f1d9	{{שרש3|ח|ב|ר}}	חבר	ח	ב	ר			3			False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	X.C.R	guttural_containing	False	False	False	False	False	False	True	False	חבר	RG-e3a1b8f1d9	4	HIFIL|HITPAEL|PAAL|PIEL	hewiktionary	wikt:entry:p57450:r432404:o0:t0|wikt:entry:p58278:r419014:o0:t0|wikt:entry:p9606:r509463:o0:t0|wikt:entry:p9606:r509463:o386:t0	0.8	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-cdac9f64d9	ח־מ־ם	חממ	ח	מ	מ			3			False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	True	X.C.C+GEM	geminate	False	False	False	False	False	True	True	False	חממ	RG-cdac9f64d9	3	HITPAEL|NIFAL|PIEL	hewiktionary	wikt:conj:p31091:r270335:t0:התפעל עבר|wikt:conj:p31091:r270335:t0:התפעל שם הפועל|wikt:conj:p31091:r270335:t0:פיעל עבר|wikt:conj:p31091:r270335:t0:פיעל שם הפועל|wikt:entry:p51332:r510548:o2986:t0|wikt:entry:p52720:r514869:o0:t0	0.988	GOLD	TRADITIONAL_CLASS_NOT_STATED
RT-f07f37bfff	כ-נ-ס	כנס	כ	נ	ס			3	SHLEMIM	גזרת השלמים	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.N.C	strong	True	False	False	False	False	False	False	False	כנס	RG-f07f37bfff	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	hewiktionary	wikt:conj:p17696:r420381:t0:הופעל עבר|wikt:conj:p17696:r420381:t0:הפעיל עבר|wikt:conj:p17696:r420381:t0:הפעיל שם הפועל|wikt:conj:p17696:r420381:t0:התפעל עבר|wikt:conj:p17696:r420381:t0:התפעל שם הפועל|wikt:conj:p17696:r420381:t0:נפעל עבר|wikt:conj:p17696:r420381:t0:נפעל שם הפועל|wikt:conj:p17696:r420381:t0:פועל עבר|wikt:conj:p17696:r420381:t0:פיעל עבר|wikt:conj:p17696:r420381:t0:פיעל שם הפועל|wikt:conj:p17696:r420381:t0:קל עבר|wikt:entry:p44843:r519964:o0:t0|wikt:entry:p45828:r518472:o1193:t0	0.988	GOLD	
RT-ed65be8864	כ־ו־ן	כונ	כ	ו	נ			3			False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	C.W.N	hollow_candidate	False	False	True	False	False	False	False	False	כונ	RG-ed65be8864	5	HIFIL|HITPAEL|HUFAL|NIFAL|PIEL	hewiktionary	wikt:conj:p45439:r520838:t0:הופעל עבר|wikt:conj:p45439:r520838:t0:הפעיל עבר|wikt:conj:p45439:r520838:t0:הפעיל שם הפועל|wikt:conj:p45439:r520838:t0:התפעל עבר|wikt:conj:p45439:r520838:t0:התפעל שם הפועל|wikt:conj:p45439:r520838:t0:נפעל עבר|wikt:conj:p45439:r520838:t0:פיעל עבר|wikt:conj:p45439:r520838:t0:פיעל שם הפועל|wikt:entry:p13987:r521404:o0:t0|wikt:entry:p57560:r508410:o17:t0|wikt:entry:p63959:r513331:o0:t0	0.988	GOLD	TRADITIONAL_CLASS_NOT_STATED
RT-a9419bb7ab	פ־ע־ל	כפפ	כ	פ	פ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	C.C.C+GEM	geminate	False	False	False	False	False	True	False	False	כפפ	RG-a9419bb7ab	3	HITPAEL|PAAL|PIEL	hewiktionary	wikt:conj:p56712:r386352:t0:התפעל עבר|wikt:conj:p56712:r386352:t0:התפעל שם הפועל|wikt:conj:p56712:r386352:t0:פיעל עבר|wikt:conj:p56712:r386352:t0:קל עבר|wikt:entry:p54849:r520070:o61:t0|wikt:entry:p56036:r416389:o0:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-7f8f2a5014	{{שרש3|ל|ב|שׁ}}, [[נספח:גזרת השלמים|גזרת השלמים]]	לבשׁ	ל	ב	ש			3	SHLEMIM	גזרת השלמים	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	לבש	RG-9e1a0d49b4	3	HIFIL|HITPAEL|PAAL	hewiktionary	wikt:conj:p13617:r409271:t0:הפעיל עבר|wikt:conj:p13617:r409271:t0:הפעיל שם הפועל|wikt:conj:p13617:r409271:t0:התפעל עבר|wikt:conj:p13617:r409271:t0:התפעל שם הפועל|wikt:conj:p13617:r409271:t0:קל עבר|wikt:conj:p13617:r409271:t0:קל שם הפועל|wikt:entry:p29582:r516743:o24:t0|wikt:entry:p34353:r447349:o0:t0|wikt:entry:p46575:r266195:o0:t0	0.988	GOLD	
RT-be2bc9f471	{{שרש3|ל|ו|ן}}	לונ	ל	ו	נ			3	AYIN_WAW_YOD	"גזרת נע""ו/י"	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	C.W.N	hollow_candidate	False	False	True	False	False	False	False	False	לונ	RG-be2bc9f471	4	HIFIL|HITPAEL|PAAL	hewiktionary	wikt:conj:p32025:r453740:t0:הפעיל עבר|wikt:conj:p32025:r453740:t0:התפעל עבר|wikt:conj:p32025:r453740:t0:קל עבר|wikt:conj:p32025:r453740:t0:קל שם הפועל|wikt:conj:p32027:r314877:t0:הפעיל עבר|wikt:conj:p32027:r314877:t0:התפעל עבר|wikt:conj:p32027:r314877:t0:התפעל שם הפועל|wikt:entry:p32028:r502248:o0:t0|wikt:entry:p52132:r510224:o717:t0|wikt:entry:p52132:r510224:o9:t0|wikt:entry:p63182:r494077:o0:t0|wikt:entry:p63182:r494077:o379:t0	0.9995	GOLD	
RT-0f4810517c	{{שרש3|מ|כ|ר}}, [[גזרת השלמים]]	מכר	מ	כ	ר			3	SHLEMIM	גזרת השלמים	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.C.R	strong	True	False	False	False	False	False	False	False	מכר	RG-0f4810517c	3	HITPAEL|NIFAL|PAAL	hewiktionary	wikt:conj:p17704:r115855:t0:התפעל עבר|wikt:conj:p17704:r115855:t0:התפעל שם הפועל|wikt:conj:p17704:r115855:t0:נפעל עבר|wikt:conj:p17704:r115855:t0:נפעל שם הפועל|wikt:conj:p17704:r115855:t0:קל עבר|wikt:conj:p17704:r115855:t0:קל שם הפועל|wikt:entry:p11215:r520379:o69:t0|wikt:entry:p51947:r428540:o0:t0	0.988	GOLD	
RT-36ad0e7f9b	"{{שרש3|מ|ל|א}}, [[גזרת נל""א]]"	מלא	מ	ל	א			3	LAMED_ALEF	"גזרת נל""א"	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	True	C.C.A	final_alef	False	False	False	False	False	False	True	False	מלא	RG-36ad0e7f9b	4	HITPAEL|PAAL|PIEL|PUAL	hewiktionary	wikt:conj:p31263:r310935:t0:התפעל עבר|wikt:conj:p31263:r310935:t0:התפעל שם הפועל|wikt:conj:p31263:r310935:t0:פועל עבר|wikt:conj:p31263:r310935:t0:פיעל עבר|wikt:conj:p31263:r310935:t0:פיעל שם הפועל|wikt:conj:p31263:r310935:t0:קל עבר|wikt:conj:p31263:r310935:t0:קל שם הפועל|wikt:entry:p31265:r518228:o0:t0|wikt:entry:p50927:r518821:o3987:t0|wikt:entry:p50927:r518821:o5528:t0|wikt:full:p24707:r508933:t2:נסתר_עבר|wikt:full:p24707:r508933:t3:נסתר_עבר	0.9976	GOLD	
RT-5ab52ebde7	{{שרש3|מ|ד|ד|גזרה=הכפולים}}	מדד	מ	ד	ד			3	AYIN_AYIN	"גזרת הכפולים ; גזרת ע""ע"	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	C.C.C+GEM	geminate	False	False	False	False	False	True	False	False	מדד	RG-5ab52ebde7	4	HITPAEL|NIFAL|PAAL|PIEL	hewiktionary	wikt:conj:p48313:r274757:t0:התפעל עבר|wikt:conj:p48313:r274757:t0:התפעל שם הפועל|wikt:conj:p48313:r274757:t0:נפעל עבר|wikt:conj:p48313:r274757:t0:פיעל עבר|wikt:entry:p43635:r275091:o0:t0|wikt:entry:p48300:r406410:o0:t0|wikt:entry:p51567:r508887:o0:t0|wikt:entry:p52770:r518080:o1705:t0	0.988	GOLD	
RT-47b837c38e	{{שרש|נגד א|נ־ג־ד <small>א</small>}}, [[גזרת השלמים]]	נגד	נ	ג	ד			3	PE_NUN+SHLEMIM	"גזרת השלמים ; גזרת חפ""נ"	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	N.C.C	initial_nun	False	False	False	True	False	False	False	False	נגד	RG-47b837c38e	3	HIFIL|HITPAEL|PAAL	hewiktionary	wikt:conj:p32179:r489307:t0:התפעל עבר|wikt:conj:p32179:r489307:t0:התפעל שם הפועל|wikt:conj:p32179:r489307:t0:קל עבר|wikt:conj:p32179:r489307:t0:קל שם הפועל|wikt:conj:p32847:r346588:t0:הפעיל עבר|wikt:conj:p32847:r346588:t0:הפעיל שם הפועל|wikt:entry:p32175:r519154:o0:t0|wikt:entry:p32840:r520423:o0:t0	0.988	GOLD	TRADITIONAL_CLASS_VARIES_ACROSS_ENTRIES
RT-9137a33fde	נ־ד־ב	נדב	נ	ד	ב			3			True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	N.C.C	initial_nun	False	False	False	True	False	False	False	False	נדב	RG-9137a33fde	4	HITPAEL|NIFAL|PAAL|PIEL	hewiktionary	wikt:conj:p60220:r441258:t0:התפעל עבר|wikt:conj:p60220:r441258:t0:התפעל שם הפועל|wikt:conj:p60220:r441258:t0:נפעל עבר|wikt:conj:p60220:r441258:t0:פיעל עבר|wikt:conj:p60220:r441258:t0:קל עבר|wikt:entry:p58000:r510542:o0:t0|wikt:entry:p58000:r510542:o595:t0|wikt:entry:p58000:r510542:o959:t0	0.96	SILVER	TRADITIONAL_CLASS_NOT_STATED
RT-36e7a31ce3	{{שרש3|נ|פ|ל}}	נפל	נ	פ	ל			3	PE_NUN	"גזרת חפ""נ"	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	N.C.C	initial_nun	False	False	False	True	False	False	False	False	נפל	RG-36e7a31ce3	4	HIFIL|HITPAEL|HUFAL|PAAL	hewiktionary	wikt:conj:p31101:r353599:t0:הופעל עבר|wikt:conj:p31101:r353599:t0:הפעיל עבר|wikt:conj:p31101:r353599:t0:הפעיל שם הפועל|wikt:conj:p31101:r353599:t0:התפעל עבר|wikt:conj:p31101:r353599:t0:התפעל שם הפועל|wikt:conj:p31101:r353599:t0:קל עבר|wikt:conj:p31101:r353599:t0:קל שם הפועל|wikt:entry:p10409:r519598:o0:t0|wikt:entry:p11528:r501294:o0:t0|wikt:entry:p52271:r510273:o0:t0	0.988	GOLD	
RT-8c752d66a6	נ־ק־שׁ	נקשׁ	נ	ק	ש			3	PE_NUN	"גזרת חפ""נ"	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	N.C.C	initial_nun	False	False	False	True	False	False	False	False	נקש	RG-ebe70929b6	5	HIFIL|HITPAEL|NIFAL|PAAL|PIEL	hewiktionary	wikt:conj:p31718:r270592:t0:הפעיל עבר|wikt:conj:p31718:r270592:t0:התפעל עבר|wikt:conj:p31718:r270592:t0:התפעל שם הפועל|wikt:conj:p31718:r270592:t0:פיעל עבר|wikt:conj:p31718:r270592:t0:קל עבר|wikt:entry:p31716:r523196:o22:t0|wikt:entry:p31716:r523196:o799:t0|wikt:entry:p53876:r500096:o1202:t0|wikt:entry:p53876:r500096:o21:t0|wikt:entry:p53876:r500096:o798:t0	0.992	SILVER	SHIN_SIN_FROM_FORM
RT-b50ef9196d	נ־ש־ק	נשׁק	נ	ש	ק			3			True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	N.C.C	initial_nun	False	False	False	True	False	False	False	False	נשק	RG-5c69d95447	4	HIFIL|HITPAEL|PAAL|PIEL	hewiktionary	wikt:conj:p43013:r445401:t0:הפעיל עבר|wikt:conj:p43013:r445401:t0:התפעל עבר|wikt:conj:p43013:r445401:t0:התפעל שם הפועל|wikt:conj:p43013:r445401:t0:פיעל עבר|wikt:conj:p43013:r445401:t0:פיעל שם הפועל|wikt:conj:p43013:r445401:t0:קל עבר|wikt:conj:p56708:r386332:t0:הפעיל עבר|wikt:conj:p56708:r386332:t0:התפעל עבר|wikt:conj:p56708:r386332:t0:התפעל שם הפועל|wikt:conj:p56708:r386332:t0:פיעל עבר|wikt:conj:p56708:r386332:t0:פיעל שם הפועל|wikt:conj:p56708:r386332:t0:קל עבר|wikt:entry:p43011:r519903:o1263:t0|wikt:entry:p43011:r519903:o23:t0|wikt:entry:p56703:r437349:o0:t0|wikt:full:p23828:r508930:t0:נסתר_עבר|wikt:full:p23828:r508930:t2:נסתר_עבר|wikt:full:p23828:r508930:t4:נסתר_עבר|wikt:full:p23828:r508930:t6:נסתר_עבר	0.9999	GOLD	ROOT_SHARES_ORTHOGRAPHY_WITH_OTHER_ROOT|TRADITIONAL_CLASS_NOT_STATED
RT-4ca20eb2ed	ע-ט-ף	עטפ	ע	ט	פ			3	SHLEMIM	גזרת השלמים	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	E.C.C	guttural_containing	False	False	False	False	False	False	True	False	עטפ	RG-4ca20eb2ed	3	HITPAEL|PAAL|PIEL	hewiktionary	wikt:conj:p20105:r385551:t0:התפעל עבר|wikt:conj:p20105:r385551:t0:התפעל שם הפועל|wikt:conj:p20105:r385551:t0:פיעל עבר|wikt:conj:p20105:r385551:t0:קל עבר|wikt:conj:p20105:r385551:t0:קל שם הפועל|wikt:entry:p8098:r516801:o0:t0|wikt:entry:p8098:r516801:o1427:t0	0.988	GOLD	
RT-dbcd7446f3	{{שרש3|ע|ל|ל}}, [[גזרת הכפולים]]	עלל	ע	ל	ל			3	AYIN_AYIN	גזרת הכפולים	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	True	E.C.C+GEM	geminate	False	False	False	False	False	True	True	False	עלל	RG-dbcd7446f3	2	HITPAEL|PIEL	hewiktionary	wikt:entry:p22316:r448913:o0:t0|wikt:entry:p42514:r510626:o1998:t0	0.8	SILVER	
