record_id	record_type	lemma	source_primary	quality_tier	missing_fields	details
LX-a095e48d2a	lexeme	הִתְבַּזְבֵּז	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-8e660a607c	lexeme	הִתְבַּלְבֵּל	unimorph_heb	SILVER	gloss_en	MATCHED
LX-2d68c8fa39	lexeme	הִתְבַּלָּה	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-2568c325e0	lexeme	הִתְבַּקֵּשׁ	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-bb77b6c1b1	lexeme	הִתְבּוֹדֵד	unimorph_heb	SILVER	gloss_en	MATCHED
LX-b55e0a36a2	lexeme	הִתְגַּבֵּר	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-54ac4f3924	lexeme	הִתְגַּלֵּחַ	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-8afe62993c	lexeme	הִתְגַּלָּה	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-f186e5a3c6	lexeme	הִתְגַּעְגֵּעַ	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-af3a35eb19	lexeme	הִתְגָּרֵשׁ	unimorph_heb	SILVER	gloss_en	MATCHED
LX-505eab44cd	lexeme	הִתְוַכֵּחַ	unimorph_heb	QUESTIONABLE	gloss_en	MATCHED
LX-4dfe7ffa33	lexeme	הִתְחַנֵּךְ	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-5a85c74caf	lexeme	הִתְחַשְׁמֵל	unimorph_heb	SILVER	gloss_en	MATCHED
LX-046387da42	lexeme	הִתְלַכְלֵךְ	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-8ca872eb38	lexeme	הִתְמַתֵּחַ	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-1935eb78f7	lexeme	הִתְנַהֵג	unimorph_heb	SILVER	gloss_en	MATCHED
LX-6f0d46ab71	lexeme	הִתְנַסָּה	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-2fc69aede1	lexeme	הִתְנַעֵר	unimorph_heb	SILVER	gloss_en	MATCHED
LX-74298ca113	lexeme	הִתְנַקֵּף	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-1bc2c51286	lexeme	הִתְנַשֵּׁם	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-45354b3bf0	lexeme	הִתְעַלָּה	unimorph_heb	SILVER	gloss_en	MATCHED
LX-a3ab5c17da	lexeme	הִתְעַמֵּר	unimorph_heb	SILVER	gloss_en	MATCHED
LX-0718c7cad2	lexeme	הִתְעַקֵּשׁ	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-d9e5b26fd0	lexeme	הִתְעָרֵב	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-0ddcd20481	lexeme	הִתְפַּרְסֵם	unimorph_heb	SILVER	gloss_en	MATCHED
LX-468481ce44	lexeme	הִתְפַּתָּה	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-7564e8bfac	lexeme	הִתְפָּאֵר	unimorph_heb	SILVER	gloss_en	MATCHED
LX-fe24b909c1	lexeme	הִתְפָּרֵד	unimorph_heb	SILVER	gloss_en	MATCHED
LX-ba6e15c2a7	lexeme	הִתְפָּרֵעַ	unimorph_heb	SILVER	gloss_en	MATCHED
LX-a7607e39c4	lexeme	הִתְקַדֵּשׁ	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-4e306ea0a8	lexeme	הִתְקַהֵל	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-6f25d226a9	lexeme	הִתְקַלְקֵל	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-e51a2d6777	lexeme	הִתְקַלֵּחַ	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-92afd53891	lexeme	הִתְקָרֵר	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-a29d1723dd	lexeme	הִתְרַבָּה	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-6d643f462e	lexeme	הִתְרַגֵּשׁ	unimorph_heb	SILVER	gloss_en	MATCHED
LX-ad6c5ac614	lexeme	הִתְרָאָה	unimorph_heb	GOLD	gloss_en	MATCHED
LX-c0a6efc8c6	lexeme	הִתְרוֹקֵן	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-d3e71a75ea	lexeme	הֵאִיץ	unimorph_heb	QUESTIONABLE	binyan	MATCHED
LX-eca4a0ebc1	lexeme	הֵאִיר	unimorph_heb	GOLD	gloss_en	MATCHED
LX-6006f30f19	lexeme	הֵזִיז	unimorph_heb	SILVER	gloss_en	MATCHED
LX-f66a0ca4da	lexeme	הֵחִיל	unimorph_heb	QUESTIONABLE	root_id	ROOT_AMBIGUOUS
LX-598169fddb	lexeme	הֵחֵל	unimorph_heb	GOLD	gloss_en	MATCHED
LX-309ffe2abc	lexeme	הֵעִיף	unimorph_heb	SILVER	gloss_en	MATCHED
LX-10ba36eee3	lexeme	הֵעִיר	unimorph_heb	QUESTIONABLE	binyan	BINYAN_AMBIGUOUS
LX-6a8efafe61	lexeme	הֵפִיץ	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-e665a00f13	lexeme	הֵפֵר	unimorph_heb	GOLD	gloss_en	MATCHED
LX-769de717f6	lexeme	הֵקִים	unimorph_heb	SILVER	gloss_en	MATCHED
LX-6d4848df9d	lexeme	הֵקֵר	unimorph_heb	SILVER	gloss_en	MATCHED
LX-c4177147a0	lexeme	הֵרִיחַ	unimorph_heb	GOLD	gloss_en	MATCHED
LX-43375698ae	lexeme	הֶאֱבִיס	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-a4e65457f5	lexeme	הֶחְזִיר	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-d8d15a72aa	lexeme	הֶחְכִּים	unimorph_heb	SILVER	gloss_en	MATCHED
LX-f1093e1dd3	lexeme	הֶחְלִיק	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-737584c3fa	lexeme	הֶעֱבִיר	unimorph_heb	SILVER	gloss_en	MATCHED
LX-5580082729	lexeme	הֶעֱדִיף	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-36154a9a6e	lexeme	הֶעֱטִיר	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-20babe10e6	lexeme	הֶעֱלִים	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-ee797e30b2	lexeme	הֶעֱמִיד	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-fed75d45a4	lexeme	הֶעֱמִיק	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-e2cb522b2d	lexeme	הֶעֱרִיךְ	unimorph_heb	SILVER	gloss_en	MATCHED
LX-89fe062dac	lexeme	הֶעֱרִיץ	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-1d3a030898	lexeme	הֶרְאָה	unimorph_heb	SILVER	gloss_en	MATCHED
LX-b7acb7ab10	lexeme	הֻגְבַּר	unimorph_heb	SILVER	infinitive_vocalized|gloss_en	MATCHED
LX-baa093e1cf	lexeme	הֻכָּה	unimorph_heb	GOLD	infinitive_vocalized|gloss_en	MATCHED
LX-8748f07a1a	lexeme	הֻפַּל	unimorph_heb	SILVER	infinitive_vocalized|gloss_en	MATCHED
LX-dc81622ef9	lexeme	הֻצַּע	unimorph_heb	QUESTIONABLE	root_id|binyan|infinitive_vocalized|gloss_en	NO_MATCH
LX-574a26d5e9	lexeme	הֻרְאָה	unimorph_heb	QUESTIONABLE	root_id|binyan|infinitive_vocalized|gloss_en	NO_MATCH
LX-d14f973955	lexeme	הֻרְגַּשׁ	unimorph_heb	SILVER	infinitive_vocalized|gloss_en	MATCHED
LX-76b5be462b	lexeme	הֻרְשַׁע	unimorph_heb	SILVER	infinitive_vocalized	MATCHED
LX-ea25ee3884	lexeme	הֻשְׁתַּק	unimorph_heb	SILVER	infinitive_vocalized|gloss_en	MATCHED
LX-c20a30b9f2	lexeme	הֻתְקַן	unimorph_heb	QUESTIONABLE	root_id|binyan|infinitive_vocalized|gloss_en	NO_MATCH
LX-ff60cb398a	lexeme	הוֹשִׁיעַ	unimorph_heb	SILVER	gloss_en	MATCHED
LX-dcd56f7a3b	lexeme	הוּאַץ	unimorph_heb	QUESTIONABLE	root_id|binyan|infinitive_vocalized|gloss_en	NO_MATCH
LX-d7a81169f7	lexeme	הוּאַר	unimorph_heb	QUESTIONABLE	root_id|infinitive_vocalized|gloss_en	ROOT_AMBIGUOUS
LX-d9bcdab04e	lexeme	הוּזַז	unimorph_heb	SILVER	infinitive_vocalized|gloss_en	MATCHED
LX-b36fd75c35	lexeme	הוּטַב	unimorph_heb	QUESTIONABLE	root_id|infinitive_vocalized|gloss_en	ROOT_AMBIGUOUS
LX-caa5d9467a	lexeme	הוּכַן	unimorph_heb	SILVER	infinitive_vocalized|gloss_en	MATCHED
LX-71245d7de6	lexeme	הוּסַב	unimorph_heb	GOLD	infinitive_vocalized|gloss_en	MATCHED
LX-288fc0ffa7	lexeme	הוּצָא	unimorph_heb	SILVER	infinitive_vocalized|gloss_en	MATCHED
LX-5a23bf0684	lexeme	הוּקַם	unimorph_heb	SILVER	infinitive_vocalized|gloss_en	MATCHED
LX-a74f1fcae7	lexeme	הוּשַׁב	unimorph_heb	SILVER	infinitive_vocalized|gloss_en	MATCHED
LX-f18e40231a	lexeme	זֹהַם	unimorph_heb	QUESTIONABLE	root_id|binyan|infinitive_vocalized|gloss_en	NO_MATCH
LX-e67a8b6fe4	lexeme	זֻעְזַע	unimorph_heb	QUESTIONABLE	root_id|binyan|infinitive_vocalized|gloss_en	NO_MATCH
LX-68c5c9f516	lexeme	חִטֵּא	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-7c4d57096f	lexeme	חִפָּה	unimorph_heb	SILVER	gloss_en	MATCHED
LX-a00b218f35	lexeme	חִצְרֵץ	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-8d3da3f90b	lexeme	חָג	unimorph_heb	QUESTIONABLE	root_id	ROOT_AMBIGUOUS
LX-a3d04ae0f7	lexeme	חָטָא	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-f4db6e236f	lexeme	חָל	unimorph_heb	QUESTIONABLE	root_id|gloss_en	ROOT_AMBIGUOUS
LX-d49ff7207b	lexeme	חָלַב	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-d91b907eb2	lexeme	חָלַף	unimorph_heb	GOLD	gloss_en	MATCHED
LX-e28abbab54	lexeme	חָצָה	unimorph_heb	SILVER	gloss_en	MATCHED
LX-c56987a72e	lexeme	חָקַר	unimorph_heb	SILVER	gloss_en	MATCHED
LX-87906e22bd	lexeme	חָרַב	unimorph_heb	SILVER	gloss_en	MATCHED
LX-b701de28d8	lexeme	חָרַפּ	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-ef36af359d	lexeme	חָרָה	unimorph_heb	QUESTIONABLE	root_id	ROOT_AMBIGUOUS
LX-a7703049f1	lexeme	חֻבַּר	unimorph_heb	QUESTIONABLE	root_id|binyan|infinitive_vocalized|gloss_en	NO_MATCH
LX-ebbb34c23c	lexeme	חֻזַּק	unimorph_heb	SILVER	infinitive_vocalized|gloss_en	MATCHED
LX-84a27c0c03	lexeme	חֻנַּךְ	unimorph_heb	QUESTIONABLE	root_id|binyan|infinitive_vocalized|gloss_en	NO_MATCH
LX-ff1c17daf7	lexeme	חֻשַּׁב	unimorph_heb	SILVER	infinitive_vocalized|gloss_en	MATCHED
LX-614ce13de3	lexeme	חוֹקֵק	unimorph_heb	SILVER	gloss_en	MATCHED
LX-138c49c2ad	lexeme	טִאְטֵא	unimorph_heb	SILVER	gloss_en	MATCHED
LX-11f14f0611	lexeme	טִלְפֵן	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-04565cf696	lexeme	טִנֵּף	unimorph_heb	GOLD	gloss_en	MATCHED
LX-066e3c4444	lexeme	טָעַן	unimorph_heb	SILVER	gloss_en	MATCHED
LX-d3eb1aae80	lexeme	טֻאְטָא	unimorph_heb	QUESTIONABLE	root_id|binyan|infinitive_vocalized|gloss_en	NO_MATCH
LX-777d67b75a	lexeme	טֻלְטַל	unimorph_heb	SILVER	infinitive_vocalized|gloss_en	MATCHED
LX-675c10f4a7	lexeme	טֻנַּף	unimorph_heb	SILVER	infinitive_vocalized|gloss_en	MATCHED
LX-870b26ad1b	lexeme	יָרֵא	unimorph_heb	GOLD	gloss_en	MATCHED
LX-19c903e54d	lexeme	כִּכֵב	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-9e5c4f8bbc	lexeme	כִּנֵּס	unimorph_heb	SILVER	gloss_en	MATCHED
LX-d735eedbfd	lexeme	כָּמַהּ	unimorph_heb	SILVER	gloss_en	MATCHED
LX-2b081a0c8f	lexeme	כּוֹנֵן	unimorph_heb	GOLD	gloss_en	MATCHED
LX-4141dae76a	lexeme	לִבֵּב	unimorph_heb	SILVER	gloss_en	MATCHED
LX-256bcdadc3	lexeme	מִהֵר	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-03e43d6791	lexeme	מִקֵּם	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-48c554da1d	lexeme	מָעַל	unimorph_heb	SILVER	gloss_en	MATCHED
LX-9ed9e23d39	lexeme	מֻפָּה	unimorph_heb	QUESTIONABLE	root_id|binyan|infinitive_vocalized|gloss_en	NO_MATCH
LX-e2d7408010	lexeme	נִבְנָה	unimorph_heb	SILVER	gloss_en	MATCHED
LX-53d478f095	lexeme	נִגְאַל	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-7dcd5a96fd	lexeme	נִגְנַב	unimorph_heb	SILVER	gloss_en	MATCHED
LX-770850bf80	lexeme	נִדְחָה	unimorph_heb	SILVER	gloss_en	MATCHED
LX-21a93fa1f4	lexeme	נִדְרַס	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-8306c21941	lexeme	נִהְיָה	unimorph_heb	QUESTIONABLE	root_id|infinitive_vocalized|gloss_en	MATCHED
LX-f5eb0a9081	lexeme	נִטַּל	unimorph_heb	SILVER	gloss_en	MATCHED
LX-71b1aa15b2	lexeme	נִכְוָה	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-e919f52b15	lexeme	נִכְלַם	unimorph_heb	SILVER	gloss_en	MATCHED
LX-073639b610	lexeme	נִכְרַת	unimorph_heb	SILVER	gloss_en	MATCHED
LX-41b6c6ff2a	lexeme	נִכְתַּב	unimorph_heb	GOLD	gloss_en	MATCHED
LX-473dcf4ef6	lexeme	נִכֵּר	unimorph_heb	SILVER	gloss_en	MATCHED
LX-fce081a266	lexeme	נִמְכַּר	unimorph_heb	SILVER	gloss_en	MATCHED
LX-4a9c655e0c	lexeme	נִמְשַׁךְ	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-b34e036e57	lexeme	נִנְעַל	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-9c8c65490a	lexeme	נִסְגַּר	unimorph_heb	SILVER	gloss_en	MATCHED
LX-b3caa239df	lexeme	נִסְחַף	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-bd64bd5f86	lexeme	נִפְגַּע	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-5a8b7d9716	lexeme	נִצֵּל	unimorph_heb	QUESTIONABLE	binyan	BINYAN_AMBIGUOUS
LX-d30e019b1c	lexeme	נִצֵּר	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-df09f84dea	lexeme	נִצַּב	unimorph_heb	SILVER	infinitive_vocalized	MATCHED
LX-5216072da6	lexeme	נִקְבַּר	unimorph_heb	SILVER	gloss_en	MATCHED
LX-9300efaa00	lexeme	נִקְנָה	unimorph_heb	SILVER	gloss_en	MATCHED
LX-3d32f79efb	lexeme	נִקְרָא	unimorph_heb	GOLD	gloss_en	MATCHED
LX-415c771e37	lexeme	נִקָּה	unimorph_heb	QUESTIONABLE	binyan	BINYAN_AMBIGUOUS
LX-c04cf3a925	lexeme	נִרְאָה	unimorph_heb	SILVER	gloss_en	MATCHED
LX-7121c772bf	lexeme	נִרְגַּע	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-a43a976054	lexeme	נִרְצַח	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-704e73012f	lexeme	נִשְׁבַּר	unimorph_heb	SILVER	gloss_en	MATCHED
LX-8cb779c4eb	lexeme	נִשְׁלַט	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-aff5a4ad55	lexeme	נִשְׁמַע	unimorph_heb	SILVER	gloss_en	MATCHED
LX-4b1ca5313c	lexeme	נִשְׂרַף	unimorph_heb	SILVER	gloss_en	MATCHED
LX-221b7aaaa0	lexeme	נִתַּן	unimorph_heb	GOLD	gloss_en	MATCHED
LX-03b66917fd	lexeme	נֶאֱמַן	unimorph_heb	SILVER	gloss_en	MATCHED
LX-0f9c3c2451	lexeme	נֶאֱצַל	unimorph_heb	SILVER	gloss_en	MATCHED
LX-470258a91e	lexeme	נֶהֱגָה	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-6b94440c9f	lexeme	נֶהֱרַג	unimorph_heb	SILVER	gloss_en	MATCHED
LX-25c3ce87e7	lexeme	נֶחְלַק	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-7f3553a9e1	lexeme	נֶחְקַר	unimorph_heb	SILVER	gloss_en	MATCHED
LX-add8596aaf	lexeme	נַעֲשָׂה	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-66f2569f15	lexeme	נָגַהּ	unimorph_heb	QUESTIONABLE	gloss_en	MATCHED
LX-ff717a0d94	lexeme	נָפַשׁ	unimorph_heb	GOLD	gloss_en	MATCHED
LX-0dd13b0a79	lexeme	נָשַׁךְ	unimorph_heb	SILVER	gloss_en	MATCHED
LX-f09c39ee18	lexeme	נָשָׁה	unimorph_heb	SILVER	gloss_en	MATCHED
LX-8097b3b1bb	lexeme	נוֹשַׁע	unimorph_heb	SILVER	gloss_en	MATCHED
LX-67dfe7696c	lexeme	סִבְּסֵד	unimorph_heb	SILVER	gloss_en	MATCHED
LX-60f0688ef8	lexeme	סִכֵּךְ	unimorph_heb	SILVER	gloss_en	MATCHED
LX-cb3830c820	lexeme	סִמֵּן	unimorph_heb	QUESTIONABLE	binyan	BINYAN_AMBIGUOUS
LX-eee9bf0186	lexeme	סִנְכְרֵן	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-9b38478215	lexeme	סֵרֵב	unimorph_heb	SILVER	gloss_en	MATCHED
LX-0ec3e07334	lexeme	סָדַק	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-6ce2aab235	lexeme	סֻנְכְרַן	unimorph_heb	QUESTIONABLE	root_id|binyan|infinitive_vocalized|gloss_en	NO_MATCH
LX-473ee29c60	lexeme	סוֹכֵךְ	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-3fb3906fc7	lexeme	עִגֵּל	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-68f4d3f8ce	lexeme	עִלֵּף	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-d40c6ac470	lexeme	עָמַק	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-f1da8bbf7d	lexeme	עָצַם	unimorph_heb	SILVER	gloss_en	MATCHED
LX-64f2d1b9b5	lexeme	עָקַד	unimorph_heb	GOLD	gloss_en	MATCHED
LX-9e8eef1f05	lexeme	עָרַק	unimorph_heb	SILVER	gloss_en	MATCHED
LX-c1b252996c	lexeme	פִּלְפֵּל	unimorph_heb	SILVER	gloss_en	MATCHED
LX-489e35f223	lexeme	פִּלֵּל	unimorph_heb	GOLD	gloss_en	MATCHED
LX-6df509260e	lexeme	פִּקֵּד	unimorph_heb	SILVER	gloss_en	MATCHED
LX-ce6c008b8b	lexeme	פִּשֵּׁל	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-ceeec4b77e	lexeme	פֵּאֵר	unimorph_heb	GOLD	gloss_en	MATCHED
LX-13221c77de	lexeme	פָּשַׁע	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-5f5844711c	lexeme	פֻּטַּר	unimorph_heb	SILVER	infinitive_vocalized|gloss_en	MATCHED
LX-e6667ea209	lexeme	פֻּצָּה	unimorph_heb	QUESTIONABLE	root_id|binyan|infinitive_vocalized|gloss_en	NO_MATCH
LX-616836a354	lexeme	פֻּרְסַם	unimorph_heb	SILVER	infinitive_vocalized|gloss_en	MATCHED
LX-6bdcd8bb1b	lexeme	פֻּשַּׁט	unimorph_heb	SILVER	infinitive_vocalized|gloss_en	MATCHED
LX-07cb60a837	lexeme	צִנֵּן	unimorph_heb	SILVER	gloss_en	MATCHED
LX-5547676956	lexeme	צָבָא	unimorph_heb	SILVER	gloss_en	MATCHED
LX-03b4b36136	lexeme	צָמֵא	unimorph_heb	SILVER	gloss_en	MATCHED
LX-4505cd8989	lexeme	צֻטַּט	unimorph_heb	QUESTIONABLE	root_id|binyan|infinitive_vocalized|gloss_en	NO_MATCH
LX-451e014656	lexeme	צֻנְזַר	unimorph_heb	QUESTIONABLE	root_id|binyan|infinitive_vocalized|gloss_en	NO_MATCH
LX-69c35ed59d	lexeme	קִבֵּעַ	unimorph_heb	SILVER	gloss_en	MATCHED
LX-0c0e5ea21c	lexeme	קִדֵּשׁ	unimorph_heb	SILVER	gloss_en	MATCHED
LX-89d9a3afbf	lexeme	קִטְלֵג	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-ebdb503530	lexeme	קִטֵּב	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-61535ef73a	lexeme	קִנְטֵר	unimorph_heb	QUESTIONABLE	root_id	MATCHED
LX-35856ad369	lexeme	קָטֹן	unimorph_heb	QUESTIONABLE	gloss_en	MATCHED
LX-74ac9d1867	lexeme	קֻבַּע	unimorph_heb	QUESTIONABLE	root_id|binyan|infinitive_vocalized|gloss_en	NO_MATCH
LX-b202d13eff	lexeme	קֻדַּשׁ	unimorph_heb	QUESTIONABLE	root_id|binyan|infinitive_vocalized|gloss_en	NO_MATCH
LX-870f27eb3a	lexeme	קֻנְטַר	unimorph_heb	QUESTIONABLE	root_id|binyan|infinitive_vocalized|gloss_en	NO_MATCH
LX-c809c15e49	lexeme	רִחְרֵחַ	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-6056bed834	lexeme	רִסֵּס	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-0c712b4b70	lexeme	רִפֵּד	unimorph_heb	SILVER	gloss_en	MATCHED
LX-1865ff0b18	lexeme	רִקֵּעַ	unimorph_heb	SILVER	gloss_en	MATCHED
LX-f24c0c7236	lexeme	רִשֵּׁת	unimorph_heb	SILVER	gloss_en	MATCHED
LX-e06ae3db70	lexeme	רֹהַט	unimorph_heb	SILVER	infinitive_vocalized|gloss_en	MATCHED
LX-4481f5d610	lexeme	רֻפַּד	unimorph_heb	QUESTIONABLE	root_id|binyan|infinitive_vocalized|gloss_en	NO_MATCH
LX-91fbe13128	lexeme	רוֹקֵן	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-92432ef023	lexeme	שִׁגֵּעַ	unimorph_heb	SILVER	gloss_en	MATCHED
LX-ca3adcaa91	lexeme	שִׁחֵד	unimorph_heb	SILVER	gloss_en	MATCHED
LX-bc5f7c42c3	lexeme	שִׁכְתֵּב	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-d38eacbf0b	lexeme	שִׁמֵּר	unimorph_heb	SILVER	gloss_en	MATCHED
LX-05b4d79f2d	lexeme	שָׁף	unimorph_heb	SILVER	gloss_en	MATCHED
LX-156883c374	lexeme	שָׁר	unimorph_heb	QUESTIONABLE	root_id	ROOT_AMBIGUOUS
LX-42d535a285	lexeme	שָׁת	unimorph_heb	SILVER	gloss_en	MATCHED
LX-68486119bb	lexeme	שָׂבַע	unimorph_heb	SILVER	gloss_en	MATCHED
LX-b43202ccf1	lexeme	שָׂחָה	unimorph_heb	SILVER	gloss_en	MATCHED
LX-1916dd333a	lexeme	שֹׁרַשׁ	unimorph_heb	SILVER	infinitive_vocalized|gloss_en	MATCHED
LX-5769f7912b	lexeme	שֻׁחְרַר	unimorph_heb	SILVER	infinitive_vocalized|gloss_en	MATCHED
LX-bc39ca2850	lexeme	שֻׁחַד	unimorph_heb	QUESTIONABLE	root_id|binyan|infinitive_vocalized|gloss_en	NO_MATCH
LX-55334cadd8	lexeme	שֻׁמַּר	unimorph_heb	SILVER	infinitive_vocalized|gloss_en	MATCHED
LX-471a2d7289	lexeme	שֻׁתַּק	unimorph_heb	GOLD	infinitive_vocalized	MATCHED
LX-8e72ec679b	lexeme	תִּעֵד	unimorph_heb	SILVER	gloss_en	MATCHED
LX-fa3c6dc716	lexeme	תִּרְגֵּם	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-00779369da	lexeme	תָּמַהּ	unimorph_heb	QUESTIONABLE	root_id|binyan|gloss_en	NO_MATCH
LX-3bdc7b1e08	lexeme	תֹּאַר	unimorph_heb	QUESTIONABLE	root_id|binyan|infinitive_vocalized|gloss_en	NO_MATCH
LX-87e0cfa16a	lexeme	נִחֵל	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-23d12c6181	lexeme	צָבַר	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-1cd5251589	lexeme	קָמַע	hewiktionary	SILVER	infinitive_vocalized|gloss_en	WIKTIONARY_ONLY
LX-39131bdb6b	lexeme	זִנֵּב	hewiktionary	SILVER	gloss_en	WIKTIONARY_ONLY
LX-de16713294	lexeme	כָּשַׁר	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-527a56a45f	lexeme	שֵׁרֵשׁ	hewiktionary	SILVER	gloss_en	WIKTIONARY_ONLY
LX-0bea152de7	lexeme	חָשַׁךְ	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
LX-6d2ea0734b	lexeme	חָשַׂךְ	hewiktionary	SILVER	infinitive_vocalized	WIKTIONARY_ONLY
