lexeme_id	lemma_vocalized	binyan	source_primary	quality_tier	past_observed_cells	past_completeness	missing_past_cells
LX-a69a95507a	קִלְקֵל	PIEL	unimorph_heb	SILVER	9	1.0	
LX-5a46a5b300	קִנֵּא	PIEL	unimorph_heb	GOLD	9	1.0	
LX-e84a8e4575	קִנֵּחַ	PIEL	unimorph_heb	GOLD	9	1.0	
LX-034b40ed0d	קִפֵּל	PIEL	unimorph_heb	SILVER	9	1.0	
LX-758d520342	קִצֵּר	PIEL	unimorph_heb	GOLD	9	1.0	
LX-d4dd0863eb	קָבַע	PAAL	unimorph_heb	SILVER	9	1.0	
LX-0175462ba3	קָדַם	PAAL	unimorph_heb	GOLD	9	1.0	
LX-5fe4e85eb2	קָטַף	PAAL	unimorph_heb	GOLD	9	1.0	
LX-a646782180	קָטַן	PAAL	unimorph_heb	QUESTIONABLE	9	1.0	
LX-14e1531e25	קָלַט	PAAL	unimorph_heb	GOLD	9	1.0	
LX-18e2949f94	קָם	PAAL	unimorph_heb	GOLD	9	1.0	
LX-3e7578b8c1	קָפָא	PAAL	unimorph_heb	GOLD	9	1.0	
LX-63dde3ef4d	קָרַע	PAAL	unimorph_heb	GOLD	9	1.0	
LX-3474548eed	קֻצַּר	PUAL	unimorph_heb	SILVER	9	1.0	
LX-3b65295037	רִחֵף	PIEL	unimorph_heb	SILVER	9	1.0	
LX-63e03e9768	רִפֵּא	PIEL	unimorph_heb	SILVER	9	1.0	
LX-5cf9adf740	רִצָּה	PIEL	unimorph_heb	SILVER	9	1.0	
LX-114ebed813	רִתֵּךְ		unimorph_heb	QUESTIONABLE	9	1.0	
LX-0367ea8cfa	רָבָה	PAAL	unimorph_heb	SILVER	9	1.0	
LX-7a323af8bb	רָזָה	PAAL	unimorph_heb	SILVER	9	1.0	
LX-0502c68f82	רָמַז	PAAL	unimorph_heb	SILVER	9	1.0	
LX-aac197a310	רָעַב		unimorph_heb	QUESTIONABLE	9	1.0	
LX-bf2dc576e3	רָפָא	PAAL	unimorph_heb	SILVER	9	1.0	
LX-9f68f0332b	רָץ	PAAL	unimorph_heb	GOLD	9	1.0	
LX-c5e586df34	רָצָה	PAAL	unimorph_heb	SILVER	9	1.0	
LX-cbdb386c05	רָקַד	PAAL	unimorph_heb	GOLD	9	1.0	
LX-90fd04ec38	רָשַׁם	PAAL	unimorph_heb	GOLD	9	1.0	
LX-67d6ca1efe	רֻפָּא		unimorph_heb	QUESTIONABLE	9	1.0	
LX-00ebeb3c62	רֻתַּךְ		unimorph_heb	QUESTIONABLE	9	1.0	
LX-774bf3792c	רוֹמֵם	PIEL	unimorph_heb	SILVER	9	1.0	
LX-773cb624a8	שִׁגֵּר	PIEL	unimorph_heb	SILVER	9	1.0	
LX-b0d0d2151e	שִׁמֵּשׁ	PIEL	unimorph_heb	GOLD	9	1.0	
LX-07447c1f05	שִׁקֵּר	PIEL	unimorph_heb	SILVER	9	1.0	
LX-32b5b7f907	שָׁט	PAAL	unimorph_heb	SILVER	9	1.0	
LX-cff72e0868	שָׁטַף	PAAL	unimorph_heb	SILVER	9	1.0	
LX-bf9a05e950	שָׁכַח	PAAL	unimorph_heb	SILVER	9	1.0	
LX-f73b86a02a	שָׁכַן	PAAL	unimorph_heb	SILVER	9	1.0	
LX-3f5b6cb239	שָׁלַח	PAAL	unimorph_heb	SILVER	9	1.0	
LX-3f949f0d85	שָׁלַט	PAAL	unimorph_heb	SILVER	9	1.0	
LX-12c3152541	שָׁמַע	PAAL	unimorph_heb	GOLD	9	1.0	
LX-4389401c2e	שָׁמַר	PAAL	unimorph_heb	GOLD	9	1.0	
LX-803795b6b5	שָׁפַךְ	PAAL	unimorph_heb	SILVER	9	1.0	
LX-3809f3d028	שָׁפַע		unimorph_heb	QUESTIONABLE	9	1.0	
LX-9d3b73f59f	שָׁרַק	PAAL	unimorph_heb	SILVER	9	1.0	
LX-35284df122	שָׁתַק	PAAL	unimorph_heb	GOLD	9	1.0	
LX-8090a02b0a	שָׁתָה	PAAL	unimorph_heb	SILVER	9	1.0	
LX-825701f142	שָׂרַף	PAAL	unimorph_heb	GOLD	9	1.0	
LX-5f3a36b9a2	שֻׁנָּה	PUAL	unimorph_heb	SILVER	9	1.0	
LX-a70d615cdb	שׁוֹטֵט	PIEL	unimorph_heb	SILVER	9	1.0	
LX-448ed27093	תִּבֵּל	PIEL	unimorph_heb	SILVER	9	1.0	
LX-b0201f1aa7	תִּעֵב	PIEL	unimorph_heb	SILVER	9	1.0	
LX-337650597b	תִּרְגֵּל	PIEL	unimorph_heb	SILVER	9	1.0	
LX-0e4e65521d	תֵּאֵר	PIEL	unimorph_heb	SILVER	9	1.0	
LX-5066ee6f47	תָּבַע	PAAL	unimorph_heb	SILVER	9	1.0	
LX-08bd18db60	תָּפַר	PAAL	unimorph_heb	SILVER	9	1.0	
LX-685d8477f8	תָּר	PAAL	unimorph_heb	GOLD	9	1.0	
LX-6703d1bf91	תָּרַם	PAAL	unimorph_heb	GOLD	9	1.0	
LX-e31de2e059	תֻּבַּל		unimorph_heb	QUESTIONABLE	9	1.0	
LX-abdd104da2	אִבְזֵר	PIEL	unimorph_heb	SILVER	9	1.0	
LX-ba9b4ec182	אִבֵּד	PIEL	unimorph_heb	SILVER	9	1.0	
LX-49713c0a65	אִדָּה	PIEL	unimorph_heb	SILVER	9	1.0	
LX-35741b5868	אִזְכֵּר		unimorph_heb	QUESTIONABLE	9	1.0	
LX-5ea2106684	אִחֵר	PIEL	unimorph_heb	SILVER	9	1.0	
LX-ced0f34dcc	אִיֵּם	PIEL	unimorph_heb	SILVER	9	1.0	
LX-0a98035de4	אִלֵּף	PIEL	unimorph_heb	SILVER	9	1.0	
LX-bc41ac231c	אִמֵּץ	PIEL	unimorph_heb	SILVER	9	1.0	
LX-e393eb217e	אִשֵּׁר	PIEL	unimorph_heb	SILVER	9	1.0	
LX-a420b915b8	אָבַל	PAAL	unimorph_heb	SILVER	9	1.0	
LX-ac2f785d0e	אָבָה	PAAL	unimorph_heb	GOLD	9	1.0	
LX-f9823c6091	אָהַב	PAAL	unimorph_heb	GOLD	9	1.0	
LX-bab2836fec	אָהַד	PAAL	unimorph_heb	SILVER	9	1.0	
LX-f494071938	אָזַל	PAAL	unimorph_heb	SILVER	9	1.0	
LX-1be7b2b6f9	אָחַז	PAAL	unimorph_heb	GOLD	9	1.0	
LX-5bafca005d	אָכַל	PAAL	unimorph_heb	GOLD	9	1.0	
LX-127a854e85	אָמַד	PAAL	unimorph_heb	SILVER	9	1.0	
LX-0183a3d20c	אָנַס	PAAL	unimorph_heb	SILVER	9	1.0	
LX-e9a5325895	אָסַף	PAAL	unimorph_heb	SILVER	9	1.0	
LX-b42f636984	אָסַר	PAAL	unimorph_heb	SILVER	9	1.0	
LX-43b63e2ddb	אָפָה	PAAL	unimorph_heb	SILVER	9	1.0	
LX-4a81c81fb9	אָרַב	PAAL	unimorph_heb	GOLD	9	1.0	
LX-e2dc7aa7a1	אָרַז	PAAL	unimorph_heb	SILVER	9	1.0	
LX-98e9624fa1	אָרַח	PAAL	unimorph_heb	SILVER	9	1.0	
LX-4cd06352c1	אֹרַס		unimorph_heb	QUESTIONABLE	9	1.0	
LX-a9d91bd3a7	אֻבְזַר		unimorph_heb	QUESTIONABLE	9	1.0	
LX-1a565e6bf3	אֻבְחַן	PUAL	unimorph_heb	SILVER	9	1.0	
LX-5a1b805acb	אֻזְכַּר		unimorph_heb	QUESTIONABLE	9	1.0	
LX-7ef28cc1a5	אֻחַד		unimorph_heb	QUESTIONABLE	9	1.0	
LX-8f51ad5f53	אֻכַּל	PUAL	unimorph_heb	GOLD	9	1.0	
LX-3d3b9d1489	אֻמְלַל	PUAL	unimorph_heb	QUESTIONABLE	9	1.0	
LX-d756a3a904	אֻמַּן	PUAL	unimorph_heb	GOLD	9	1.0	
LX-a4a3b63a4b	אֻמַּץ		unimorph_heb	QUESTIONABLE	9	1.0	
LX-6302ea5da3	אוֹר	PAAL	unimorph_heb	SILVER	9	1.0	
LX-e671b27ab0	אוֹתֵת	PIEL	unimorph_heb	SILVER	9	1.0	
LX-aa1972304f	בִּדֵּחַ	PIEL	unimorph_heb	SILVER	9	1.0	
LX-39491f25b2	בִּדֵּל	PIEL	unimorph_heb	GOLD	9	1.0	
LX-c4c8af1a81	בִּזְבֵּז	PIEL	unimorph_heb	SILVER	9	1.0	
LX-bf0b93114e	בִּטֵּל	PIEL	unimorph_heb	GOLD	9	1.0	
LX-dd5401200e	בִּכֵּר	PIEL	unimorph_heb	SILVER	9	1.0	
LX-fac650e6e0	בִּלֵּעַ	PIEL	unimorph_heb	SILVER	9	1.0	
LX-d92be487e0	בִּצֵּעַ	PIEL	unimorph_heb	SILVER	9	1.0	
LX-7dbcf03053	בִּקֵּעַ	PIEL	unimorph_heb	SILVER	9	1.0	
LX-f4e1738ecc	בִּקֵּשׁ	PIEL	unimorph_heb	SILVER	9	1.0	
LX-8d14308d16	בִּשֵּׂר	PIEL	unimorph_heb	SILVER	9	1.0	
LX-2ec5f13385	בֵּאֵר	PIEL	unimorph_heb	SILVER	9	1.0	
LX-856259bfb6	בֵּרֵךְ	PIEL	unimorph_heb	GOLD	9	1.0	
LX-476b8a962e	בָּז	PAAL	unimorph_heb	SILVER	9	1.0	
LX-c9fa5fb2eb	בָּלַם	PAAL	unimorph_heb	SILVER	9	1.0	
LX-6c1729499c	בָּן	PAAL	unimorph_heb	GOLD	9	1.0	
LX-0a3565f373	בָּנָה	PAAL	unimorph_heb	GOLD	9	1.0	
LX-6caaa1a224	בָּעַט	PAAL	unimorph_heb	SILVER	9	1.0	
LX-90e15d9d06	בָּעַל	PAAL	unimorph_heb	SILVER	9	1.0	
LX-a300384fed	בָּעַר	PAAL	unimorph_heb	SILVER	9	1.0	
LX-1f9c2c0a46	בָּקַע	PAAL	unimorph_heb	GOLD	9	1.0	
LX-f91fe75339	בָּרָא	PAAL	unimorph_heb	SILVER	9	1.0	
LX-dcb25d506c	בֹּרַךְ	PUAL	unimorph_heb	SILVER	9	1.0	
LX-45ba3e59b3	בֻּקַּר		unimorph_heb	QUESTIONABLE	9	1.0	
LX-a87c528197	בּוֹדֵד	PIEL	unimorph_heb	GOLD	9	1.0	
LX-82d311e1e1	בּוֹשׁ	PAAL	unimorph_heb	SILVER	9	1.0	
LX-05b424973a	גִּבָּה	PIEL	unimorph_heb	QUESTIONABLE	9	1.0	
LX-9eb2863f07	גִּדֵּל	PIEL	unimorph_heb	GOLD	9	1.0	
LX-40563ba9c5	גִּלָּה	PIEL	unimorph_heb	SILVER	9	1.0	
LX-44614d31d8	גִּמֵּד	PIEL	unimorph_heb	SILVER	9	1.0	
LX-2364b4c5d8	גִּנָּה	PIEL	unimorph_heb	SILVER	9	1.0	
LX-58d1c93420	גֵּרֵשׁ	PIEL	unimorph_heb	SILVER	9	1.0	
LX-6a5d73ad1f	גֵּרָה	PIEL	unimorph_heb	QUESTIONABLE	9	1.0	
LX-b1fc7e2196	גָּאַל	PAAL	unimorph_heb	SILVER	9	1.0	
LX-71e732f9a4	גָּבַר	PAAL	unimorph_heb	SILVER	9	1.0	
LX-ef2a8cd329	גָּדַל	PAAL	unimorph_heb	GOLD	9	1.0	
LX-2b38e4d0bf	גָּז	PAAL	unimorph_heb	GOLD	9	1.0	
LX-5796699888	גָּמַל	PAAL	unimorph_heb	GOLD	9	1.0	
LX-c7ccef968d	גָּנַז	PAAL	unimorph_heb	GOLD	9	1.0	
LX-cb3cae2754	גָּר	PAAL	unimorph_heb	GOLD	9	1.0	
LX-6ce95ca814	גָּרַב	PAAL	unimorph_heb	SILVER	9	1.0	
LX-3fe1ba1ad8	גָּרַר	PAAL	unimorph_heb	SILVER	9	1.0	
LX-57bb45b232	גֹּרַשׁ	PUAL	unimorph_heb	GOLD	9	1.0	
LX-3043db5936	דִּגְדֵּג	PIEL	unimorph_heb	SILVER	9	1.0	
LX-e737d03de5	דִּגֵּל		unimorph_heb	QUESTIONABLE	9	1.0	
LX-1ee90f472e	דִּכְדֵּךְ	PIEL	unimorph_heb	SILVER	9	1.0	
LX-ef4b03f140	דָּאַג	PAAL	unimorph_heb	QUESTIONABLE	9	1.0	
LX-3cd850778d	דָּאָה	PAAL	unimorph_heb	SILVER	9	1.0	
LX-4589a8c915	דָּבַק	PAAL	unimorph_heb	SILVER	9	1.0	
LX-0da79b5838	דָּחַף	PAAL	unimorph_heb	SILVER	9	1.0	
LX-acf3993b6d	דָּחָה	PAAL	unimorph_heb	SILVER	9	1.0	
LX-434ead63cf	דָּן	PAAL	unimorph_heb	GOLD	9	1.0	
LX-727540bcfc	דָּרַךְ	PAAL	unimorph_heb	GOLD	9	1.0	
LX-b71dee7c98	דָּרַס	PAAL	unimorph_heb	SILVER	9	1.0	
LX-12a61c52bf	דָּשׁ	PAAL	unimorph_heb	SILVER	9	1.0	
LX-5f4ffeb810	דֻּבַּר	PUAL	unimorph_heb	SILVER	9	1.0	
LX-d4d6c24997	דֻּכְדַּךְ		unimorph_heb	QUESTIONABLE	9	1.0	
LX-ca93468c6e	הִבְדִּיל	HIFIL	unimorph_heb	SILVER	9	1.0	
LX-bcc6e77d08	הִבְהִיר	HIFIL	unimorph_heb	SILVER	9	1.0	
LX-8bad694631	הִבְטִיחַ		unimorph_heb	QUESTIONABLE	9	1.0	
LX-fa7c5b58d1	הִבְרִיג		unimorph_heb	QUESTIONABLE	9	1.0	
LX-5987e4d604	הִגְבִּיל		unimorph_heb	QUESTIONABLE	9	1.0	
LX-94f949cad8	הִגְבִּיר	HIFIL	unimorph_heb	SILVER	9	1.0	
LX-f668c623a6	הִגְדִּיל	HIFIL	unimorph_heb	SILVER	9	1.0	
LX-8b4d802eda	הִגְזִים	HIFIL	unimorph_heb	GOLD	9	1.0	
LX-7851e9cc86	הִגִּיד	HIFIL	unimorph_heb	GOLD	9	1.0	
LX-1b4c6830ce	הִדְאִיג		unimorph_heb	QUESTIONABLE	9	1.0	
LX-21dd021067	הִדְרִיךְ	HIFIL	unimorph_heb	GOLD	9	1.0	
LX-9187694021	הִזְדַּעְזֵעַ	HITPAEL	unimorph_heb	QUESTIONABLE	9	1.0	
LX-520a0e9752	הִזְדַּקֵּן		unimorph_heb	QUESTIONABLE	9	1.0	
LX-a3dc4f722f	הִזְדָּרֵז		unimorph_heb	QUESTIONABLE	9	1.0	
LX-d3c798d66c	הִזְמִין		unimorph_heb	QUESTIONABLE	9	1.0	
LX-63ce11f077	הִזִּיעַ	HIFIL	unimorph_heb	SILVER	9	1.0	
LX-bbf1210689	הִזִּיק	HIFIL	unimorph_heb	GOLD	9	1.0	
LX-94279da3a4	הִטְבִּיעַ	HIFIL	unimorph_heb	SILVER	9	1.0	
LX-f381657aef	הִטַּגֵּן	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-f8dff23754	הִטַּהֵר	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-82b04903a1	הִטַּנֵּף	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-143e308fa6	הִטָּה	HIFIL	unimorph_heb	GOLD	9	1.0	
LX-365f2c8b45	הִכְנִיס	HIFIL	unimorph_heb	SILVER	9	1.0	
LX-60815ced6b	הִכְעִיס	HIFIL	unimorph_heb	SILVER	9	1.0	
LX-494e23621d	הִכְרִיז	HIFIL	unimorph_heb	GOLD	9	1.0	
LX-d8afb5b1e7	הִכְרִיחַ	HIFIL	unimorph_heb	SILVER	9	1.0	
LX-b776af48c7	הִכָּה	HIFIL	unimorph_heb	GOLD	9	1.0	
LX-1cfad87fec	הִלְבִּישׁ	HIFIL	unimorph_heb	GOLD	9	1.0	
LX-a884f3aa6c	הִלֵּל		unimorph_heb	QUESTIONABLE	9	1.0	
LX-be357ff004	הִמְהֵם	PIEL	unimorph_heb	SILVER	9	1.0	
LX-8fa48ed626	הִמְלִיץ		unimorph_heb	QUESTIONABLE	9	1.0	
LX-87df3fc6d7	הִמְתִּין		unimorph_heb	QUESTIONABLE	9	1.0	
LX-be025cdb2a	הִנְחָה		unimorph_heb	QUESTIONABLE	9	1.0	
LX-c7e36dca16	הִסְכִּים	HIFIL	unimorph_heb	SILVER	9	1.0	
LX-b50751ff7e	הִסְתַּגֵּר	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-2e9e13f5fe	הִסְתַּכֵּל	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-c1d0bf9649	הִסְתַּעְרֵב		unimorph_heb	QUESTIONABLE	9	1.0	
LX-931f628b7b	הִסְתַּעֵף		unimorph_heb	QUESTIONABLE	9	1.0	
LX-5a82cc12e2	הִסְתַּתֵּר	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-f94a41ebd9	הִפְגִּין	HIFIL	unimorph_heb	SILVER	9	1.0	
LX-932d874cf9	הִפְחִית	HIFIL	unimorph_heb	SILVER	9	1.0	
LX-01f5e31b41	הִפְטִיר	HIFIL	unimorph_heb	GOLD	9	1.0	
LX-5fbefe15ca	הִפְסִיק	HIFIL	unimorph_heb	SILVER	9	1.0	
LX-034fee4770	הִפְעִיל	HIFIL	unimorph_heb	SILVER	9	1.0	
LX-d931a00a27	הִפְרִיעַ	HIFIL	unimorph_heb	SILVER	9	1.0	
LX-1fc8f3763d	הִפְתִּיעַ	HIFIL	unimorph_heb	SILVER	9	1.0	
LX-70571d1b99	הִפִּיל	HIFIL	unimorph_heb	GOLD	9	1.0	
LX-6d85cac134	הִצְבִּיעַ	HIFIL	unimorph_heb	SILVER	9	1.0	
LX-a2d95ab3c6	הִצְהִיר		unimorph_heb	QUESTIONABLE	9	1.0	
LX-5b2d8a4c32	הִצְטַבְרֵחַ		unimorph_heb	QUESTIONABLE	9	1.0	
LX-e25287e53f	הִצְטַחֵק	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-bc7b3ef67f	הִצְטַלֵּם	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-0a1e5f5d52	הִצְטַנֵּן	HITPAEL	unimorph_heb	GOLD	9	1.0	
LX-61f287b1a3	הִצְטַעֵר	HITPAEL	unimorph_heb	GOLD	9	1.0	
LX-876d8f472f	הִצְטָרֵף		unimorph_heb	QUESTIONABLE	9	1.0	
LX-7c29f63589	הִצִּיעַ	HIFIL	unimorph_heb	SILVER	9	1.0	
LX-b60a3a131b	הִצִּית	HIFIL	unimorph_heb	SILVER	9	1.0	
LX-1490142e6c	הִקְטִין		unimorph_heb	QUESTIONABLE	9	1.0	
LX-d120856cac	הִקְטִיר		unimorph_heb	QUESTIONABLE	9	1.0	
LX-6ed9158543	הִרְבָּה	HIFIL	unimorph_heb	SILVER	9	1.0	
LX-d74fbf641c	הִרְגִּיעַ		unimorph_heb	QUESTIONABLE	9	1.0	
LX-c3b2b297b6	הִרְגִּישׁ	HIFIL	unimorph_heb	GOLD	9	1.0	
LX-a502ee8488	הִרְחִיב	HIFIL	unimorph_heb	SILVER	9	1.0	
LX-c157d29cd8	הִרְטִיב	HIFIL	unimorph_heb	SILVER	9	1.0	
LX-61da2d7d4b	הִרְשִׁים	HIFIL	unimorph_heb	SILVER	9	1.0	
LX-85fc90d283	הִרְתִּיחַ		unimorph_heb	QUESTIONABLE	9	1.0	
LX-4132cb40c8	הִשְׁהָה	HIFIL	unimorph_heb	SILVER	9	1.0	
LX-2eabea208f	הִשְׁחִים		unimorph_heb	QUESTIONABLE	9	1.0	
LX-c31fd2810d	הִשְׁלִיג	HIFIL	unimorph_heb	GOLD	9	1.0	
LX-63fea149d4	הִשְׁלִיךְ	HIFIL	unimorph_heb	SILVER	9	1.0	
LX-c70f6633ad	הִשְׁלִים	HIFIL	unimorph_heb	GOLD	9	1.0	
LX-2855ce8717	הִשְׁמִיעַ	HIFIL	unimorph_heb	SILVER	9	1.0	
LX-b1e944da04	הִשְׁקָה	HIFIL	unimorph_heb	QUESTIONABLE	9	1.0	
LX-96172c4114	הִשְׁתִּיל		unimorph_heb	QUESTIONABLE	9	1.0	
LX-47ab8e5eda	הִשְׁתִּין	HIFIL	unimorph_heb	GOLD	9	1.0	
LX-fda86f7c3a	הִשְׁתִּיק	HIFIL	unimorph_heb	GOLD	9	1.0	
LX-87d23634c3	הִשְׁתַּגֵּעַ	HITPAEL	unimorph_heb	GOLD	9	1.0	
LX-c431433be8	הִשְׁתַּדֵּל	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-d0c538f1c2	הִשְׁתַּזֵּף		unimorph_heb	QUESTIONABLE	9	1.0	
LX-e3c3e1e3c8	הִשְׁתַּחְרֵר	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-c1e5a303f6	הִשְׁתַּחֲוָה	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-b71b9f8aa9	הִשְׁתַּכְּנֵז	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-93ee65b449	הִשְׁתַּכְנֵעַ		unimorph_heb	QUESTIONABLE	9	1.0	
LX-21c9ed2d9d	הִשְׁתַּלֵּחַ	HITPAEL	unimorph_heb	QUESTIONABLE	9	1.0	
LX-51429076b1	הִשְׁתַּלֵּט		unimorph_heb	QUESTIONABLE	9	1.0	
LX-a1721232ad	הִשְׁתַּמֵּר	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-c9203ff974	הִשְׁתַּמֵּשׁ	HITPAEL	unimorph_heb	GOLD	9	1.0	
LX-993161330e	הִשְׁתַּנָּה	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-2f77cbe54c	הִשְׁתַּפֵּר		unimorph_heb	QUESTIONABLE	9	1.0	
LX-6a99ad64fb	הִשְׁתַּתֵּף	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-8e7a7d8db5	הִשְׁתּוֹחֵחַ		unimorph_heb	QUESTIONABLE	9	1.0	
LX-013b1f126e	הִשְׂתַּכֵּר	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-6b869159a4	הִשִּׂיג	HIFIL	unimorph_heb	SILVER	9	1.0	
LX-80118e8b33	הִתְאַגְרֵף		unimorph_heb	QUESTIONABLE	9	1.0	
LX-753743cd88	הִתְאַגֵּד		unimorph_heb	QUESTIONABLE	9	1.0	
LX-0ab684b4f0	הִתְאַדָּה		unimorph_heb	QUESTIONABLE	9	1.0	
LX-662bb44764	הִתְאַהֵב	HITPAEL	unimorph_heb	GOLD	9	1.0	
LX-e545484ad5	הִתְאַזְרֵחַ	HITPAEL	unimorph_heb	GOLD	9	1.0	
LX-f9d62d9df6	הִתְאַזֵּן	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-78868f4b87	הִתְאַכְזֵב		unimorph_heb	QUESTIONABLE	9	1.0	
LX-cf42f5d720	הִתְאַמֵּן	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-467ad555e3	הִתְאַמֵּץ	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-222c345c8f	הִתְאַסֵּף	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-549458f290	הִתְאַרְגֵּן	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-7b5df4ddb5	הִתְאוֹשֵׁשׁ	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-9b5ec63a2f	הִתְבַּדֵּחַ		unimorph_heb	QUESTIONABLE	9	1.0	
LX-a095e48d2a	הִתְבַּזְבֵּז		unimorph_heb	QUESTIONABLE	9	1.0	
LX-8e660a607c	הִתְבַּלְבֵּל	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-2d68c8fa39	הִתְבַּלָּה		unimorph_heb	QUESTIONABLE	9	1.0	
LX-2568c325e0	הִתְבַּקֵּשׁ		unimorph_heb	QUESTIONABLE	9	1.0	
LX-bb77b6c1b1	הִתְבּוֹדֵד	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-b55e0a36a2	הִתְגַּבֵּר		unimorph_heb	QUESTIONABLE	9	1.0	
LX-54ac4f3924	הִתְגַּלֵּחַ		unimorph_heb	QUESTIONABLE	9	1.0	
LX-8afe62993c	הִתְגַּלָּה		unimorph_heb	QUESTIONABLE	9	1.0	
LX-f186e5a3c6	הִתְגַּעְגֵּעַ		unimorph_heb	QUESTIONABLE	9	1.0	
LX-af3a35eb19	הִתְגָּרֵשׁ	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-505eab44cd	הִתְוַכֵּחַ	HITPAEL	unimorph_heb	QUESTIONABLE	9	1.0	
LX-b48c6ea1ba	הִתְחִיל	HIFIL	unimorph_heb	SILVER	9	1.0	
LX-4dfe7ffa33	הִתְחַנֵּךְ		unimorph_heb	QUESTIONABLE	9	1.0	
LX-af6492231a	הִתְחַנֵּן	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-e304bdc2fd	הִתְחַפֵּשׂ	HITPAEL	unimorph_heb	QUESTIONABLE	9	1.0	
LX-5a85c74caf	הִתְחַשְׁמֵל	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-046387da42	הִתְלַכְלֵךְ		unimorph_heb	QUESTIONABLE	9	1.0	
LX-779190b49f	הִתְמַהְמֵהַּ	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-8ca872eb38	הִתְמַתֵּחַ		unimorph_heb	QUESTIONABLE	9	1.0	
LX-1935eb78f7	הִתְנַהֵג	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-a12a9457dd	הִתְנַחֵל	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-6f0d46ab71	הִתְנַסָּה		unimorph_heb	QUESTIONABLE	9	1.0	
LX-2fc69aede1	הִתְנַעֵר	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-74298ca113	הִתְנַקֵּף		unimorph_heb	QUESTIONABLE	9	1.0	
LX-1bc2c51286	הִתְנַשֵּׁם		unimorph_heb	QUESTIONABLE	9	1.0	
LX-45354b3bf0	הִתְעַלָּה	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-ec81c77bf3	הִתְעַמֵּל	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-a3ab5c17da	הִתְעַמֵּר	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-0718c7cad2	הִתְעַקֵּשׁ		unimorph_heb	QUESTIONABLE	9	1.0	
LX-d9e5b26fd0	הִתְעָרֵב		unimorph_heb	QUESTIONABLE	9	1.0	
LX-d447946745	הִתְפַּטֵּר	HITPAEL	unimorph_heb	GOLD	9	1.0	
LX-0ddcd20481	הִתְפַּרְסֵם	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-468481ce44	הִתְפַּתָּה		unimorph_heb	QUESTIONABLE	9	1.0	
LX-7564e8bfac	הִתְפָּאֵר	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-fe24b909c1	הִתְפָּרֵד	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-ba6e15c2a7	הִתְפָּרֵעַ	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-56d78a284e	הִתְקִין	HIFIL	unimorph_heb	QUESTIONABLE	9	1.0	
LX-a7607e39c4	הִתְקַדֵּשׁ		unimorph_heb	QUESTIONABLE	9	1.0	
LX-4e306ea0a8	הִתְקַהֵל		unimorph_heb	QUESTIONABLE	9	1.0	
LX-6f25d226a9	הִתְקַלְקֵל		unimorph_heb	QUESTIONABLE	9	1.0	
LX-e51a2d6777	הִתְקַלֵּחַ		unimorph_heb	QUESTIONABLE	9	1.0	
LX-d02bdb95db	הִתְקָרֵחַ	HITPAEL	unimorph_heb	SILVER	9	1.0	
LX-92afd53891	הִתְקָרֵר		unimorph_heb	QUESTIONABLE	9	1.0	
LX-a29d1723dd	הִתְרַבָּה		unimorph_heb	QUESTIONABLE	9	1.0	
LX-6d643f462e	הִתְרַגֵּשׁ	HITPAEL	unimorph_heb	SILVER	9	1.0	
