example_id	pair_id	condition	lexeme_id	source_form	source_cell	target_cell	target_features	target_form	analysis__root_id	analysis__root	analysis__root_orthographic	analysis__orthographic_root_group_id	analysis__root_length	analysis__binyan	analysis__root_binyan_key	analysis__structural_class	analysis__structural_signature	analysis__traditional_class	analysis__sc_strong	analysis__sc_final_he	analysis__sc_hollow_candidate	analysis__sc_initial_nun	analysis__sc_initial_yod_waw	analysis__sc_geminate	analysis__sc_guttural_containing	analysis__sc_quadriliteral	analysis__lemma_vocalized	analysis__lexeme_quality_tier	analysis__source_form_quality_tier	analysis__target_form_quality_tier	analysis__example_quality_tier	analysis__eligible_default	analysis__source_form_id	analysis__target_form_id	analysis__source_ids	analysis__lexeme_source_primary	analysis__target_is_syncretic	analysis__target_syncretism_group	analysis__target_same_form_past_cells	analysis__source_equals_target	analysis__target_form_length
PR:voc:LX-006a00a0ca:PST.3MSG>PST.2MSG	LX-006a00a0ca:PST.3MSG>PST.2MSG	voc	LX-006a00a0ca	כָּתַב	PST.3MSG	PST.2MSG	PST,2,SG,MASC	כָּתַבְתָּ	RT-635e64bd0f	כתב	כתב	RG-635e64bd0f	3	PAAL	RT-635e64bd0f|PAAL	strong	C.C.C	SHLEMIM	True	False	False	False	False	False	False	False	כָּתַב	GOLD	GOLD	GOLD	GOLD	True	LX-006a00a0ca.PST.3MSG	LX-006a00a0ca.PST.2MSG	heb_voc:7510|heb:7525|heb_voc:7514|heb:7531	unimorph_heb	False		PST.2MSG	False	10
PR:voc:LX-006a00a0ca:PST.3MSG>PST.2FSG	LX-006a00a0ca:PST.3MSG>PST.2FSG	voc	LX-006a00a0ca	כָּתַב	PST.3MSG	PST.2FSG	PST,2,SG,FEM	כָּתַבְתְּ	RT-635e64bd0f	כתב	כתב	RG-635e64bd0f	3	PAAL	RT-635e64bd0f|PAAL	strong	C.C.C	SHLEMIM	True	False	False	False	False	False	False	False	כָּתַב	GOLD	GOLD	GOLD	GOLD	True	LX-006a00a0ca.PST.3MSG	LX-006a00a0ca.PST.2FSG	heb_voc:7510|heb:7525|heb_voc:7512|heb:7532	unimorph_heb	False		PST.2FSG	False	10
PR:voc:LX-006a00a0ca:PST.3MSG>PST.3FSG	LX-006a00a0ca:PST.3MSG>PST.3FSG	voc	LX-006a00a0ca	כָּתַב	PST.3MSG	PST.3FSG	PST,3,SG,FEM	כָּתְבָה	RT-635e64bd0f	כתב	כתב	RG-635e64bd0f	3	PAAL	RT-635e64bd0f|PAAL	strong	C.C.C	SHLEMIM	True	False	False	False	False	False	False	False	כָּתַב	GOLD	GOLD	GOLD	GOLD	True	LX-006a00a0ca.PST.3MSG	LX-006a00a0ca.PST.3FSG	heb_voc:7510|heb:7525|heb_voc:7508|heb:7526	unimorph_heb	False		PST.3FSG	False	8
PR:voc:LX-006a00a0ca:PST.3MSG>PST.1PL	LX-006a00a0ca:PST.3MSG>PST.1PL	voc	LX-006a00a0ca	כָּתַב	PST.3MSG	PST.1PL	PST,1,PL	כָּתַבְנוּ	RT-635e64bd0f	כתב	כתב	RG-635e64bd0f	3	PAAL	RT-635e64bd0f|PAAL	strong	C.C.C	SHLEMIM	True	False	False	False	False	False	False	False	כָּתַב	GOLD	GOLD	GOLD	GOLD	True	LX-006a00a0ca.PST.3MSG	LX-006a00a0ca.PST.1PL	heb_voc:7510|heb:7525|heb_voc:7511|heb:7530	unimorph_heb	False		PST.1PL	False	10
PR:voc:LX-006a00a0ca:PST.3MSG>PST.2MPL	LX-006a00a0ca:PST.3MSG>PST.2MPL	voc	LX-006a00a0ca	כָּתַב	PST.3MSG	PST.2MPL	PST,2,PL,MASC	כְּתַבְתֶּם	RT-635e64bd0f	כתב	כתב	RG-635e64bd0f	3	PAAL	RT-635e64bd0f|PAAL	strong	C.C.C	SHLEMIM	True	False	False	False	False	False	False	False	כָּתַב	GOLD	GOLD	GOLD	GOLD	True	LX-006a00a0ca.PST.3MSG	LX-006a00a0ca.PST.2MPL	heb_voc:7510|heb:7525|heb_voc:7502|heb:7534	unimorph_heb	False		PST.2MPL	False	11
PR:voc:LX-006a00a0ca:PST.3MSG>PST.2FPL	LX-006a00a0ca:PST.3MSG>PST.2FPL	voc	LX-006a00a0ca	כָּתַב	PST.3MSG	PST.2FPL	PST,2,PL,FEM	כְּתַבְתֶּן	RT-635e64bd0f	כתב	כתב	RG-635e64bd0f	3	PAAL	RT-635e64bd0f|PAAL	strong	C.C.C	SHLEMIM	True	False	False	False	False	False	False	False	כָּתַב	GOLD	GOLD	GOLD	GOLD	True	LX-006a00a0ca.PST.3MSG	LX-006a00a0ca.PST.2FPL	heb_voc:7510|heb:7525|heb_voc:7503|heb:7535	unimorph_heb	False		PST.2FPL	False	11
PR:voc:LX-006a00a0ca:PST.3MSG>PST.3PL	LX-006a00a0ca:PST.3MSG>PST.3PL	voc	LX-006a00a0ca	כָּתַב	PST.3MSG	PST.3PL	PST,3,PL	כָּתְבוּ	RT-635e64bd0f	כתב	כתב	RG-635e64bd0f	3	PAAL	RT-635e64bd0f|PAAL	strong	C.C.C	SHLEMIM	True	False	False	False	False	False	False	False	כָּתַב	GOLD	GOLD	GOLD	GOLD	True	LX-006a00a0ca.PST.3MSG	LX-006a00a0ca.PST.3PL	heb_voc:7510|heb:7525|heb_voc:7509|heb:7527	unimorph_heb	False		PST.3PL	False	8
PR:unv:LX-00779369da:PST.3MSG>PST.1SG	LX-00779369da:PST.3MSG>PST.1SG	unv	LX-00779369da	תמה	PST.3MSG	PST.1SG	PST,1,SG	תמהתי																			תָּמַהּ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00779369da.PST.3MSG	LX-00779369da.PST.1SG	heb_voc:33097|heb:33096|heb_voc:33095|heb:33110	unimorph_heb	False		PST.1SG	False	5
PR:unv:LX-00779369da:PST.3MSG>PST.2MSG	LX-00779369da:PST.3MSG>PST.2MSG	unv	LX-00779369da	תמה	PST.3MSG	PST.2MSG	PST,2,SG,MASC	תמהת																			תָּמַהּ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00779369da.PST.3MSG	LX-00779369da.PST.2MSG	heb_voc:33097|heb:33096|heb_voc:33096|heb:33108	unimorph_heb	True	LX-00779369da:U1	PST.2MSG|PST.2FSG	False	4
PR:unv:LX-00779369da:PST.3MSG>PST.2FSG	LX-00779369da:PST.3MSG>PST.2FSG	unv	LX-00779369da	תמה	PST.3MSG	PST.2FSG	PST,2,SG,FEM	תמהת																			תָּמַהּ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00779369da.PST.3MSG	LX-00779369da.PST.2FSG	heb_voc:33097|heb:33096|heb_voc:33094|heb:33109	unimorph_heb	True	LX-00779369da:U1	PST.2MSG|PST.2FSG	False	4
PR:unv:LX-00779369da:PST.3MSG>PST.3FSG	LX-00779369da:PST.3MSG>PST.3FSG	unv	LX-00779369da	תמה	PST.3MSG	PST.3FSG	PST,3,SG,FEM	תמהה																			תָּמַהּ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00779369da.PST.3MSG	LX-00779369da.PST.3FSG	heb_voc:33097|heb:33096|heb_voc:33090|heb:33099	unimorph_heb	True	LX-00779369da:U3	PST.3FSG	False	4
PR:unv:LX-00779369da:PST.3MSG>PST.1PL	LX-00779369da:PST.3MSG>PST.1PL	unv	LX-00779369da	תמה	PST.3MSG	PST.1PL	PST,1,PL	תמהנו																			תָּמַהּ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00779369da.PST.3MSG	LX-00779369da.PST.1PL	heb_voc:33097|heb:33096|heb_voc:33093|heb:33107	unimorph_heb	False		PST.1PL	False	5
PR:unv:LX-00779369da:PST.3MSG>PST.2MPL	LX-00779369da:PST.3MSG>PST.2MPL	unv	LX-00779369da	תמה	PST.3MSG	PST.2MPL	PST,2,PL,MASC	תמהתם																			תָּמַהּ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00779369da.PST.3MSG	LX-00779369da.PST.2MPL	heb_voc:33097|heb:33096|heb_voc:33079|heb:33111	unimorph_heb	False		PST.2MPL	False	5
PR:unv:LX-00779369da:PST.3MSG>PST.2FPL	LX-00779369da:PST.3MSG>PST.2FPL	unv	LX-00779369da	תמה	PST.3MSG	PST.2FPL	PST,2,PL,FEM	תמהתן																			תָּמַהּ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00779369da.PST.3MSG	LX-00779369da.PST.2FPL	heb_voc:33097|heb:33096|heb_voc:33080|heb:33112	unimorph_heb	False		PST.2FPL	False	5
PR:unv:LX-00779369da:PST.3MSG>PST.3PL	LX-00779369da:PST.3MSG>PST.3PL	unv	LX-00779369da	תמה	PST.3MSG	PST.3PL	PST,3,PL	תמהו																			תָּמַהּ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00779369da.PST.3MSG	LX-00779369da.PST.3PL	heb_voc:33097|heb:33096|heb_voc:33091|heb:33101	unimorph_heb	True	LX-00779369da:U4	PST.3PL	False	4
PR:voc:LX-00779369da:PST.3MSG>PST.1SG	LX-00779369da:PST.3MSG>PST.1SG	voc	LX-00779369da	תָּמַהּ	PST.3MSG	PST.1SG	PST,1,SG	תָּמַהְתִּי																			תָּמַהּ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00779369da.PST.3MSG	LX-00779369da.PST.1SG	heb_voc:33097|heb:33096|heb_voc:33095|heb:33110	unimorph_heb	False		PST.1SG	False	11
PR:voc:LX-00779369da:PST.3MSG>PST.2MSG	LX-00779369da:PST.3MSG>PST.2MSG	voc	LX-00779369da	תָּמַהּ	PST.3MSG	PST.2MSG	PST,2,SG,MASC	תָּמַהְתָּ																			תָּמַהּ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00779369da.PST.3MSG	LX-00779369da.PST.2MSG	heb_voc:33097|heb:33096|heb_voc:33096|heb:33108	unimorph_heb	False		PST.2MSG	False	10
PR:voc:LX-00779369da:PST.3MSG>PST.2FSG	LX-00779369da:PST.3MSG>PST.2FSG	voc	LX-00779369da	תָּמַהּ	PST.3MSG	PST.2FSG	PST,2,SG,FEM	תָּמַהְתְּ																			תָּמַהּ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00779369da.PST.3MSG	LX-00779369da.PST.2FSG	heb_voc:33097|heb:33096|heb_voc:33094|heb:33109	unimorph_heb	False		PST.2FSG	False	10
PR:voc:LX-00779369da:PST.3MSG>PST.3FSG	LX-00779369da:PST.3MSG>PST.3FSG	voc	LX-00779369da	תָּמַהּ	PST.3MSG	PST.3FSG	PST,3,SG,FEM	תָּמְהָה																			תָּמַהּ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00779369da.PST.3MSG	LX-00779369da.PST.3FSG	heb_voc:33097|heb:33096|heb_voc:33090|heb:33099	unimorph_heb	False		PST.3FSG	False	8
PR:voc:LX-00779369da:PST.3MSG>PST.1PL	LX-00779369da:PST.3MSG>PST.1PL	voc	LX-00779369da	תָּמַהּ	PST.3MSG	PST.1PL	PST,1,PL	תָּמַהְנוּ																			תָּמַהּ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00779369da.PST.3MSG	LX-00779369da.PST.1PL	heb_voc:33097|heb:33096|heb_voc:33093|heb:33107	unimorph_heb	False		PST.1PL	False	10
PR:voc:LX-00779369da:PST.3MSG>PST.2MPL	LX-00779369da:PST.3MSG>PST.2MPL	voc	LX-00779369da	תָּמַהּ	PST.3MSG	PST.2MPL	PST,2,PL,MASC	תְּמַהְתֶּם																			תָּמַהּ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00779369da.PST.3MSG	LX-00779369da.PST.2MPL	heb_voc:33097|heb:33096|heb_voc:33079|heb:33111	unimorph_heb	False		PST.2MPL	False	11
PR:voc:LX-00779369da:PST.3MSG>PST.2FPL	LX-00779369da:PST.3MSG>PST.2FPL	voc	LX-00779369da	תָּמַהּ	PST.3MSG	PST.2FPL	PST,2,PL,FEM	תְּמַהְתֶּן																			תָּמַהּ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00779369da.PST.3MSG	LX-00779369da.PST.2FPL	heb_voc:33097|heb:33096|heb_voc:33080|heb:33112	unimorph_heb	False		PST.2FPL	False	11
PR:voc:LX-00779369da:PST.3MSG>PST.3PL	LX-00779369da:PST.3MSG>PST.3PL	voc	LX-00779369da	תָּמַהּ	PST.3MSG	PST.3PL	PST,3,PL	תָּמְהוּ																			תָּמַהּ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00779369da.PST.3MSG	LX-00779369da.PST.3PL	heb_voc:33097|heb:33096|heb_voc:33091|heb:33101	unimorph_heb	False		PST.3PL	False	8
PR:unv:LX-00ebeb3c62:PST.3MSG>PST.1SG	LX-00ebeb3c62:PST.3MSG>PST.1SG	unv	LX-00ebeb3c62	רותך	PST.3MSG	PST.1SG	PST,1,SG	רותכתי																			רֻתַּךְ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00ebeb3c62.PST.3MSG	LX-00ebeb3c62.PST.1SG	heb_voc:12625|heb:12281|heb_voc:12628|heb:12287	unimorph_heb	False		PST.1SG	False	6
PR:unv:LX-00ebeb3c62:PST.3MSG>PST.2MSG	LX-00ebeb3c62:PST.3MSG>PST.2MSG	unv	LX-00ebeb3c62	רותך	PST.3MSG	PST.2MSG	PST,2,SG,MASC	רותכת																			רֻתַּךְ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00ebeb3c62.PST.3MSG	LX-00ebeb3c62.PST.2MSG	heb_voc:12625|heb:12281|heb_voc:12631|heb:12285	unimorph_heb	True	LX-00ebeb3c62:U1	PST.2MSG|PST.2FSG	False	5
PR:unv:LX-00ebeb3c62:PST.3MSG>PST.2FSG	LX-00ebeb3c62:PST.3MSG>PST.2FSG	unv	LX-00ebeb3c62	רותך	PST.3MSG	PST.2FSG	PST,2,SG,FEM	רותכת																			רֻתַּךְ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00ebeb3c62.PST.3MSG	LX-00ebeb3c62.PST.2FSG	heb_voc:12625|heb:12281|heb_voc:12627|heb:12286	unimorph_heb	True	LX-00ebeb3c62:U1	PST.2MSG|PST.2FSG	False	5
PR:unv:LX-00ebeb3c62:PST.3MSG>PST.3FSG	LX-00ebeb3c62:PST.3MSG>PST.3FSG	unv	LX-00ebeb3c62	רותך	PST.3MSG	PST.3FSG	PST,3,SG,FEM	רותכה																			רֻתַּךְ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00ebeb3c62.PST.3MSG	LX-00ebeb3c62.PST.3FSG	heb_voc:12625|heb:12281|heb_voc:12623|heb:12282	unimorph_heb	False		PST.3FSG	False	5
PR:unv:LX-00ebeb3c62:PST.3MSG>PST.1PL	LX-00ebeb3c62:PST.3MSG>PST.1PL	unv	LX-00ebeb3c62	רותך	PST.3MSG	PST.1PL	PST,1,PL	רותכנו																			רֻתַּךְ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00ebeb3c62.PST.3MSG	LX-00ebeb3c62.PST.1PL	heb_voc:12625|heb:12281|heb_voc:12626|heb:12284	unimorph_heb	False		PST.1PL	False	6
PR:unv:LX-00ebeb3c62:PST.3MSG>PST.2MPL	LX-00ebeb3c62:PST.3MSG>PST.2MPL	unv	LX-00ebeb3c62	רותך	PST.3MSG	PST.2MPL	PST,2,PL,MASC	רותכתם																			רֻתַּךְ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00ebeb3c62.PST.3MSG	LX-00ebeb3c62.PST.2MPL	heb_voc:12625|heb:12281|heb_voc:12629|heb:12288	unimorph_heb	False		PST.2MPL	False	6
PR:unv:LX-00ebeb3c62:PST.3MSG>PST.2FPL	LX-00ebeb3c62:PST.3MSG>PST.2FPL	unv	LX-00ebeb3c62	רותך	PST.3MSG	PST.2FPL	PST,2,PL,FEM	רותכתן																			רֻתַּךְ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00ebeb3c62.PST.3MSG	LX-00ebeb3c62.PST.2FPL	heb_voc:12625|heb:12281|heb_voc:12630|heb:12289	unimorph_heb	False		PST.2FPL	False	6
PR:unv:LX-00ebeb3c62:PST.3MSG>PST.3PL	LX-00ebeb3c62:PST.3MSG>PST.3PL	unv	LX-00ebeb3c62	רותך	PST.3MSG	PST.3PL	PST,3,PL	רותכו																			רֻתַּךְ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00ebeb3c62.PST.3MSG	LX-00ebeb3c62.PST.3PL	heb_voc:12625|heb:12281|heb_voc:12624|heb:12283	unimorph_heb	False		PST.3PL	False	5
PR:voc:LX-00ebeb3c62:PST.3MSG>PST.1SG	LX-00ebeb3c62:PST.3MSG>PST.1SG	voc	LX-00ebeb3c62	רֻתַּךְ	PST.3MSG	PST.1SG	PST,1,SG	רֻתַּכְתִּי																			רֻתַּךְ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00ebeb3c62.PST.3MSG	LX-00ebeb3c62.PST.1SG	heb_voc:12625|heb:12281|heb_voc:12628|heb:12287	unimorph_heb	False		PST.1SG	False	11
PR:voc:LX-00ebeb3c62:PST.3MSG>PST.2MSG	LX-00ebeb3c62:PST.3MSG>PST.2MSG	voc	LX-00ebeb3c62	רֻתַּךְ	PST.3MSG	PST.2MSG	PST,2,SG,MASC	רֻתַּכְתָּ																			רֻתַּךְ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00ebeb3c62.PST.3MSG	LX-00ebeb3c62.PST.2MSG	heb_voc:12625|heb:12281|heb_voc:12631|heb:12285	unimorph_heb	False		PST.2MSG	False	10
PR:voc:LX-00ebeb3c62:PST.3MSG>PST.2FSG	LX-00ebeb3c62:PST.3MSG>PST.2FSG	voc	LX-00ebeb3c62	רֻתַּךְ	PST.3MSG	PST.2FSG	PST,2,SG,FEM	רֻתַּכְתְּ																			רֻתַּךְ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00ebeb3c62.PST.3MSG	LX-00ebeb3c62.PST.2FSG	heb_voc:12625|heb:12281|heb_voc:12627|heb:12286	unimorph_heb	False		PST.2FSG	False	10
PR:voc:LX-00ebeb3c62:PST.3MSG>PST.3FSG	LX-00ebeb3c62:PST.3MSG>PST.3FSG	voc	LX-00ebeb3c62	רֻתַּךְ	PST.3MSG	PST.3FSG	PST,3,SG,FEM	רֻתְּכָה																			רֻתַּךְ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00ebeb3c62.PST.3MSG	LX-00ebeb3c62.PST.3FSG	heb_voc:12625|heb:12281|heb_voc:12623|heb:12282	unimorph_heb	False		PST.3FSG	False	8
PR:voc:LX-00ebeb3c62:PST.3MSG>PST.1PL	LX-00ebeb3c62:PST.3MSG>PST.1PL	voc	LX-00ebeb3c62	רֻתַּךְ	PST.3MSG	PST.1PL	PST,1,PL	רֻתַּכְנוּ																			רֻתַּךְ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00ebeb3c62.PST.3MSG	LX-00ebeb3c62.PST.1PL	heb_voc:12625|heb:12281|heb_voc:12626|heb:12284	unimorph_heb	False		PST.1PL	False	10
PR:voc:LX-00ebeb3c62:PST.3MSG>PST.2MPL	LX-00ebeb3c62:PST.3MSG>PST.2MPL	voc	LX-00ebeb3c62	רֻתַּךְ	PST.3MSG	PST.2MPL	PST,2,PL,MASC	רֻתַּכְתֶּם																			רֻתַּךְ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00ebeb3c62.PST.3MSG	LX-00ebeb3c62.PST.2MPL	heb_voc:12625|heb:12281|heb_voc:12629|heb:12288	unimorph_heb	False		PST.2MPL	False	11
PR:voc:LX-00ebeb3c62:PST.3MSG>PST.2FPL	LX-00ebeb3c62:PST.3MSG>PST.2FPL	voc	LX-00ebeb3c62	רֻתַּךְ	PST.3MSG	PST.2FPL	PST,2,PL,FEM	רֻתַּכְתֶּן																			רֻתַּךְ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00ebeb3c62.PST.3MSG	LX-00ebeb3c62.PST.2FPL	heb_voc:12625|heb:12281|heb_voc:12630|heb:12289	unimorph_heb	False		PST.2FPL	False	11
PR:voc:LX-00ebeb3c62:PST.3MSG>PST.3PL	LX-00ebeb3c62:PST.3MSG>PST.3PL	voc	LX-00ebeb3c62	רֻתַּךְ	PST.3MSG	PST.3PL	PST,3,PL	רֻתְּכוּ																			רֻתַּךְ	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	QUESTIONABLE	False	LX-00ebeb3c62.PST.3MSG	LX-00ebeb3c62.PST.3PL	heb_voc:12625|heb:12281|heb_voc:12624|heb:12283	unimorph_heb	False		PST.3PL	False	8
PR:unv:LX-01012cf3d7:PST.3MSG>PST.1SG	LX-01012cf3d7:PST.3MSG>PST.1SG	unv	LX-01012cf3d7	חייך	PST.3MSG	PST.1SG	PST,1,SG	חייכתי	RT-ef5f263c19	חיכ	חיכ	RG-ef5f263c19	3	PIEL	RT-ef5f263c19|PIEL	hollow_candidate	X.Y.C		False	False	True	False	False	False	True	False	חִיֵּךְ	SILVER	SILVER	SILVER	SILVER	True	LX-01012cf3d7.PST.3MSG	LX-01012cf3d7.PST.1SG	heb_voc:23298|heb:23620|heb_voc:23301|heb:23630	unimorph_heb	False		PST.1SG	False	6
PR:unv:LX-01012cf3d7:PST.3MSG>PST.2MSG	LX-01012cf3d7:PST.3MSG>PST.2MSG	unv	LX-01012cf3d7	חייך	PST.3MSG	PST.2MSG	PST,2,SG,MASC	חייכת	RT-ef5f263c19	חיכ	חיכ	RG-ef5f263c19	3	PIEL	RT-ef5f263c19|PIEL	hollow_candidate	X.Y.C		False	False	True	False	False	False	True	False	חִיֵּךְ	SILVER	SILVER	SILVER	SILVER	True	LX-01012cf3d7.PST.3MSG	LX-01012cf3d7.PST.2MSG	heb_voc:23298|heb:23620|heb_voc:23304|heb:23628	unimorph_heb	True	LX-01012cf3d7:U1	PST.2MSG|PST.2FSG	False	5
PR:unv:LX-01012cf3d7:PST.3MSG>PST.2FSG	LX-01012cf3d7:PST.3MSG>PST.2FSG	unv	LX-01012cf3d7	חייך	PST.3MSG	PST.2FSG	PST,2,SG,FEM	חייכת	RT-ef5f263c19	חיכ	חיכ	RG-ef5f263c19	3	PIEL	RT-ef5f263c19|PIEL	hollow_candidate	X.Y.C		False	False	True	False	False	False	True	False	חִיֵּךְ	SILVER	SILVER	SILVER	SILVER	True	LX-01012cf3d7.PST.3MSG	LX-01012cf3d7.PST.2FSG	heb_voc:23298|heb:23620|heb_voc:23300|heb:23629	unimorph_heb	True	LX-01012cf3d7:U1	PST.2MSG|PST.2FSG	False	5
PR:unv:LX-01012cf3d7:PST.3MSG>PST.3FSG	LX-01012cf3d7:PST.3MSG>PST.3FSG	unv	LX-01012cf3d7	חייך	PST.3MSG	PST.3FSG	PST,3,SG,FEM	חייכה	RT-ef5f263c19	חיכ	חיכ	RG-ef5f263c19	3	PIEL	RT-ef5f263c19|PIEL	hollow_candidate	X.Y.C		False	False	True	False	False	False	True	False	חִיֵּךְ	SILVER	SILVER	SILVER	SILVER	True	LX-01012cf3d7.PST.3MSG	LX-01012cf3d7.PST.3FSG	heb_voc:23298|heb:23620|heb_voc:23296|heb:23622	unimorph_heb	False		PST.3FSG	False	5
PR:unv:LX-01012cf3d7:PST.3MSG>PST.1PL	LX-01012cf3d7:PST.3MSG>PST.1PL	unv	LX-01012cf3d7	חייך	PST.3MSG	PST.1PL	PST,1,PL	חייכנו	RT-ef5f263c19	חיכ	חיכ	RG-ef5f263c19	3	PIEL	RT-ef5f263c19|PIEL	hollow_candidate	X.Y.C		False	False	True	False	False	False	True	False	חִיֵּךְ	SILVER	SILVER	SILVER	SILVER	True	LX-01012cf3d7.PST.3MSG	LX-01012cf3d7.PST.1PL	heb_voc:23298|heb:23620|heb_voc:23299|heb:23627	unimorph_heb	False		PST.1PL	False	6
PR:unv:LX-01012cf3d7:PST.3MSG>PST.2MPL	LX-01012cf3d7:PST.3MSG>PST.2MPL	unv	LX-01012cf3d7	חייך	PST.3MSG	PST.2MPL	PST,2,PL,MASC	חייכתם	RT-ef5f263c19	חיכ	חיכ	RG-ef5f263c19	3	PIEL	RT-ef5f263c19|PIEL	hollow_candidate	X.Y.C		False	False	True	False	False	False	True	False	חִיֵּךְ	SILVER	SILVER	SILVER	SILVER	True	LX-01012cf3d7.PST.3MSG	LX-01012cf3d7.PST.2MPL	heb_voc:23298|heb:23620|heb_voc:23302|heb:23631	unimorph_heb	False		PST.2MPL	False	6
PR:unv:LX-01012cf3d7:PST.3MSG>PST.2FPL	LX-01012cf3d7:PST.3MSG>PST.2FPL	unv	LX-01012cf3d7	חייך	PST.3MSG	PST.2FPL	PST,2,PL,FEM	חייכתן	RT-ef5f263c19	חיכ	חיכ	RG-ef5f263c19	3	PIEL	RT-ef5f263c19|PIEL	hollow_candidate	X.Y.C		False	False	True	False	False	False	True	False	חִיֵּךְ	SILVER	SILVER	SILVER	SILVER	True	LX-01012cf3d7.PST.3MSG	LX-01012cf3d7.PST.2FPL	heb_voc:23298|heb:23620|heb_voc:23303|heb:23632	unimorph_heb	False		PST.2FPL	False	6
PR:unv:LX-01012cf3d7:PST.3MSG>PST.3PL	LX-01012cf3d7:PST.3MSG>PST.3PL	unv	LX-01012cf3d7	חייך	PST.3MSG	PST.3PL	PST,3,PL	חייכו	RT-ef5f263c19	חיכ	חיכ	RG-ef5f263c19	3	PIEL	RT-ef5f263c19|PIEL	hollow_candidate	X.Y.C		False	False	True	False	False	False	True	False	חִיֵּךְ	SILVER	SILVER	SILVER	SILVER	True	LX-01012cf3d7.PST.3MSG	LX-01012cf3d7.PST.3PL	heb_voc:23298|heb:23620|heb_voc:23297|heb:23623	unimorph_heb	True	LX-01012cf3d7:U3	PST.3PL	False	5
PR:voc:LX-01012cf3d7:PST.3MSG>PST.1SG	LX-01012cf3d7:PST.3MSG>PST.1SG	voc	LX-01012cf3d7	חִיֵּךְ	PST.3MSG	PST.1SG	PST,1,SG	חִיַּכְתִּי	RT-ef5f263c19	חיכ	חיכ	RG-ef5f263c19	3	PIEL	RT-ef5f263c19|PIEL	hollow_candidate	X.Y.C		False	False	True	False	False	False	True	False	חִיֵּךְ	SILVER	SILVER	SILVER	SILVER	True	LX-01012cf3d7.PST.3MSG	LX-01012cf3d7.PST.1SG	heb_voc:23298|heb:23620|heb_voc:23301|heb:23630	unimorph_heb	False		PST.1SG	False	11
